type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,17.907,0.14000000000000057,default,default,,,,,,,18.047,that,4.0,The rich have health care that comes to them. ,english,26.0,146.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that,
Word,18.087,0.3000000000000007,default,default,,,,,,,18.387,comes,4.0,The rich have health care that comes to them. ,english,31.0,151.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes,
Word,18.448,0.14000000000000057,default,default,,,,,,,18.588,to,4.0,The rich have health care that comes to them. ,english,37.0,157.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to,
Word,18.668,0.28000000000000114,default,default,,,,,,,18.948,them.,4.0,The rich have health care that comes to them. ,english,40.0,160.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them.,
Sentence,19.267999,6.105002000000001,default,default,,,,,,,25.373001000000002,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",,,,,,,
Word,19.268,0.3999999999999986,default,default,,,,,,,19.668,Custom,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,0.0,166.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom,
Word,19.708,0.5810000000000031,default,default,,,,,,,20.289,formulated,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,7.0,173.0,Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated,
Word,20.329,0.759999999999998,default,default,,,,,,,21.089,"peptides,",5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,18.0,184.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides,",
Word,21.37,0.6600000000000001,default,default,,,,,,,22.03,specialists,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,28.0,194.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists",
Word,22.25,0.14000000000000057,default,default,,,,,,,22.39,on,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,40.0,206.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on",
Word,22.43,0.3810000000000002,default,default,,,,,,,22.811,"call,",5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,43.0,209.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call,",
Word,23.031,0.10000000000000142,default,default,,,,,,,23.131,and,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,49.0,215.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and",
Word,23.151,0.6000000000000014,default,default,,,,,,,23.751,preventative,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,53.0,219.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative",
Word,23.791,0.3810000000000002,default,default,,,,,,,24.172,care,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,66.0,232.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care",
Word,24.292,0.4599999999999973,default,default,,,,,,,24.752,before,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,71.0,237.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before",
Word,24.772,0.18000000000000327,default,default,,,,,,,24.952,they,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,78.0,244.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they",
Word,24.972,0.23999999999999844,default,default,,,,,,,25.212,need,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,83.0,249.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need",
Word,25.232,0.1410000000000018,default,default,,,,,,,25.373,it.,5.0,"Custom formulated peptides, specialists on call, and preventative care before they need it. ",english,88.0,254.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it.",
Sentence,25.772999,2.5020019999999987,default,default,,,,,,,28.275000999999996,They get the best of everything. ,,,,,,,
Word,25.773,0.16000000000000014,default,default,,,,,,,25.933,They,6.0,They get the best of everything. ,english,0.0,258.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They",
Word,25.973,0.17999999999999972,default,default,,,,,,,26.153,get,6.0,They get the best of everything. ,english,5.0,263.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get",
Word,26.193,0.13999999999999702,default,default,,,,,,,26.333,the,6.0,They get the best of everything. ,english,9.0,267.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the",
Word,26.413,0.3410000000000011,default,default,,,,,,,26.754,best,6.0,They get the best of everything. ,english,13.0,271.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best",
Word,27.214,0.10000000000000142,default,default,,,,,,,27.314,of,6.0,They get the best of everything. ,english,18.0,276.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of",
Word,27.494,0.7809999999999988,default,default,,,,,,,28.275,everything.,6.0,They get the best of everything. ,english,21.0,279.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything.",
Sentence,28.674999,0.9410019999999989,default,default,,,,,,,29.616000999999997,So why don't you?. ,,,,,,,
Word,28.675,0.14000000000000057,default,default,,,,,,,28.815,So,7.0,So why don't you?. ,english,0.0,291.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So",
Word,28.895,0.14000000000000057,default,default,,,,,,,29.035,why,7.0,So why don't you?. ,english,3.0,294.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why",
Word,29.095,0.17999999999999972,default,default,,,,,,,29.275,don't,7.0,So why don't you?. ,english,7.0,298.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't",
Word,29.415,0.2010000000000005,default,default,,,,,,,29.616,you?,7.0,So why don't you?. ,english,13.0,304.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?",
Sentence,30.215999,2.402002000000001,default,default,,,,,,,32.618001,Now you can do hims and hers. ,,,,,,,
Word,30.216,0.1999999999999993,default,default,,,,,,,30.416,Now,8.0,Now you can do hims and hers. ,english,0.0,310.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now",
Word,30.476,0.14000000000000057,default,default,,,,,,,30.616,you,8.0,Now you can do hims and hers. ,english,4.0,314.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you",
Word,30.676,0.40100000000000335,default,default,,,,,,,31.077,can,8.0,Now you can do hims and hers. ,english,8.0,318.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can",
Word,31.337,0.14000000000000057,default,default,,,,,,,31.477,do,8.0,Now you can do hims and hers. ,english,12.0,322.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do",
Word,31.537,0.33999999999999986,default,default,,,,,,,31.877,hims,8.0,Now you can do hims and hers. ,english,15.0,325.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims",
Word,31.957,0.10000000000000142,default,default,,,,,,,32.057,and,8.0,Now you can do hims and hers. ,english,20.0,330.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and",
Word,32.097,0.5210000000000008,default,default,,,,,,,32.618,hers.,8.0,Now you can do hims and hers. ,english,24.0,334.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers.",
Sentence,33.277999,3.243002000000002,default,default,,,,,,,36.521001000000005,Diagnostic testing for a complete snapshot of your health. ,,,,,,,
Word,33.278,0.7409999999999997,default,default,,,,,,,34.019,Diagnostic,9.0,Diagnostic testing for a complete snapshot of your health. ,english,0.0,340.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic",
Word,34.079,0.4200000000000017,default,default,,,,,,,34.499,testing,9.0,Diagnostic testing for a complete snapshot of your health. ,english,11.0,351.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing",
Word,34.559,0.1600000000000037,default,default,,,,,,,34.719,for,9.0,Diagnostic testing for a complete snapshot of your health. ,english,19.0,359.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for",
Word,34.759,0.020000000000003126,default,default,,,,,,,34.779,a,9.0,Diagnostic testing for a complete snapshot of your health. ,english,23.0,363.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a",
Word,34.859,0.40099999999999625,default,default,,,,,,,35.26,complete,9.0,Diagnostic testing for a complete snapshot of your health. ,english,25.0,365.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete",
Word,35.3,0.5800000000000054,default,default,,,,,,,35.88,snapshot,9.0,Diagnostic testing for a complete snapshot of your health. ,english,34.0,374.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot",
Word,35.92,0.05999999999999517,default,default,,,,,,,35.98,of,9.0,Diagnostic testing for a complete snapshot of your health. ,english,43.0,383.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of",
Word,36.04,0.14000000000000057,default,default,,,,,,,36.18,your,9.0,Diagnostic testing for a complete snapshot of your health. ,english,46.0,386.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your",
Word,36.24,0.2809999999999988,default,default,,,,,,,36.521,health.,9.0,Diagnostic testing for a complete snapshot of your health. ,english,51.0,391.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health.",
Sentence,37.282999000000004,3.4260020000000018,default,default,,,,,,,40.70900100000001,Weight loss treatments that can be micro-dosed to fit your goals. ,,,,,,,
Word,37.283,0.240000000000002,default,default,,,,,,,37.523,Weight,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,0.0,399.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight",
Word,37.544,0.20000000000000284,default,default,,,,,,,37.744,loss,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,7.0,406.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss",
Word,37.784,0.3810000000000002,default,default,,,,,,,38.165,treatments,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,12.0,411.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments",
Word,38.205,0.1600000000000037,default,default,,,,,,,38.365,that,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,23.0,422.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that",
Word,38.385,0.12000000000000455,default,default,,,,,,,38.505,can,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,28.0,427.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can",
Word,38.525,0.12000000000000455,default,default,,,,,,,38.645,be,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,32.0,431.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be",
Word,38.705,0.6610000000000014,default,default,,,,,,,39.366,micro-dosed,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,35.0,434.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed",
Word,39.407,0.10000000000000142,default,default,,,,,,,39.507,to,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,47.0,446.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to",
Word,39.587,0.23999999999999488,default,default,,,,,,,39.827,fit,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,50.0,449.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit",
Word,39.907,0.22100000000000364,default,default,,,,,,,40.128,your,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,54.0,453.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your",
Word,40.208,0.5010000000000048,default,default,,,,,,,40.709,goals.,10.0,Weight loss treatments that can be micro-dosed to fit your goals. ,english,59.0,458.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals.",
Sentence,41.429999,3.766001999999998,default,default,,,,,,,45.196001,Menopause and testosterone hormones to keep you feeling great. ,,,,,,,
Word,41.43,0.6009999999999991,default,default,,,,,,,42.031,Menopause,11.0,Menopause and testosterone hormones to keep you feeling great. ,english,0.0,465.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals. Menopause",
Word,42.071,0.10000000000000142,default,default,,,,,,,42.171,and,11.0,Menopause and testosterone hormones to keep you feeling great. ,english,10.0,475.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals. Menopause and",
Word,42.191,0.8810000000000002,default,default,,,,,,,43.072,testosterone,11.0,Menopause and testosterone hormones to keep you feeling great. ,english,14.0,479.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals. Menopause and testosterone",
Word,43.113,0.6000000000000014,default,default,,,,,,,43.713,hormones,11.0,Menopause and testosterone hormones to keep you feeling great. ,english,27.0,492.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals. Menopause and testosterone hormones",
Word,43.794,0.10000000000000142,default,default,,,,,,,43.894,to,11.0,Menopause and testosterone hormones to keep you feeling great. ,english,36.0,501.0,"Rich people live longer. All that money doesn't just buy more stuff. It buys more time. The wealth gap is a health gap. The rich have health care that comes to them. Custom formulated peptides, specialists on call, and preventative care before they need it. They get the best of everything. So why don't you?. Now you can do hims and hers. Diagnostic testing for a complete snapshot of your health. Weight loss treatments that can be micro-dosed to fit your goals. Menopause and testosterone hormones to",
