type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,3.713,0.1600000000000001,default,default,,,,,,,3.873,from,0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,50.0,50.0,In a world where people may miss a warning signal from,
Word,3.893,0.1600000000000001,default,default,,,,,,,4.053,their,0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,55.0,55.0,In a world where people may miss a warning signal from their,
Word,4.093,0.5999999999999996,default,default,,,,,,,4.693,"body,",0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,61.0,61.0,"In a world where people may miss a warning signal from their body,",
Word,4.893,0.141,default,default,,,,,,,5.034,one,0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,67.0,67.0,"In a world where people may miss a warning signal from their body, one",
Word,5.114,1.46,default,default,,,,,,,6.574,woman...,0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,71.0,71.0,"In a world where people may miss a warning signal from their body, one woman...",
Word,6.594,0.5409999999999995,default,default,,,,,,,7.135,Hello?,0.0,"In a world where people may miss a warning signal from their body, one woman... hello?. ",english,80.0,80.0,"In a world where people may miss a warning signal from their body, one woman... hello?",
Sentence,7.294999,3.1010020000000007,default,default,,,,,,,10.396001,"Okay, two women are spreading the word. ",,,,,,,
Word,7.295,0.7000000000000002,default,default,,,,,,,7.995,"Okay,",1.0,"Okay, two women are spreading the word. ",english,0.0,88.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay,",
Word,8.115,0.3200000000000003,default,default,,,,,,,8.435,two,1.0,"Okay, two women are spreading the word. ",english,6.0,94.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two",
Word,8.595,0.3409999999999993,default,default,,,,,,,8.936,women,1.0,"Okay, two women are spreading the word. ",english,10.0,98.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women",
Word,9.196,0.08,default,default,,,,,,,9.276,are,1.0,"Okay, two women are spreading the word. ",english,16.0,104.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are",
Word,9.336,0.4399999999999995,default,default,,,,,,,9.776,spreading,1.0,"Okay, two women are spreading the word. ",english,20.0,108.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading",
Word,9.836,0.0999999999999996,default,default,,,,,,,9.936,the,1.0,"Okay, two women are spreading the word. ",english,30.0,118.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the",
Word,9.996,0.4000000000000003,default,default,,,,,,,10.396,word.,1.0,"Okay, two women are spreading the word. ",english,34.0,122.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word.",
Sentence,10.455999,2.221002,default,default,,,,,,,12.677001,People with high blood pressure are type 2 diabetes. ,,,,,,,
Word,10.456,0.2200000000000006,default,default,,,,,,,10.676,People,2.0,People with high blood pressure are type 2 diabetes. ,english,0.0,128.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People",
Word,10.696,0.1210000000000004,default,default,,,,,,,10.817,with,2.0,People with high blood pressure are type 2 diabetes. ,english,7.0,135.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with",
Word,10.857,0.1600000000000001,default,default,,,,,,,11.017,high,2.0,People with high blood pressure are type 2 diabetes. ,english,12.0,140.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high",
Word,11.057,0.1799999999999997,default,default,,,,,,,11.237,blood,2.0,People with high blood pressure are type 2 diabetes. ,english,17.0,145.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood",
Word,11.277,0.2800000000000011,default,default,,,,,,,11.557,pressure,2.0,People with high blood pressure are type 2 diabetes. ,english,23.0,151.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure",
Word,11.597,0.08,default,default,,,,,,,11.677,are,2.0,People with high blood pressure are type 2 diabetes. ,english,32.0,160.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are",
Word,11.697,0.2200000000000006,default,default,,,,,,,11.917,type,2.0,People with high blood pressure are type 2 diabetes. ,english,36.0,164.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type",
Word,11.997,0.0999999999999996,default,default,,,,,,,12.097,2,2.0,People with high blood pressure are type 2 diabetes. ,english,41.0,169.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2",
Word,12.117,0.5599999999999987,default,default,,,,,,,12.677,diabetes.,2.0,People with high blood pressure are type 2 diabetes. ,english,43.0,171.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes.",
Sentence,13.037999000000001,1.861001999999999,default,default,,,,,,,14.899001,"Like my mom and you, chica. ",,,,,,,
Word,13.038,0.1400000000000005,default,default,,,,,,,13.178,Like,3.0,"Like my mom and you, chica. ",english,0.0,181.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like",
Word,13.198,0.1199999999999992,default,default,,,,,,,13.318,my,3.0,"Like my mom and you, chica. ",english,5.0,186.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my",
Word,13.358,0.2999999999999989,default,default,,,,,,,13.658,mom,3.0,"Like my mom and you, chica. ",english,8.0,189.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom",
Word,14.058,0.0999999999999996,default,default,,,,,,,14.158,and,3.0,"Like my mom and you, chica. ",english,12.0,193.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and",
Word,14.238,0.200000000000001,default,default,,,,,,,14.438,"you,",3.0,"Like my mom and you, chica. ",english,16.0,197.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you,",
Word,14.478,0.4209999999999994,default,default,,,,,,,14.899,chica.,3.0,"Like my mom and you, chica. ",english,21.0,202.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica.",
Sentence,15.138999,1.7610019999999993,default,default,,,,,,,16.900001,Our kidneys could be sending out an sos. ,,,,,,,
Word,15.139,0.1000000000000014,default,default,,,,,,,15.239,Our,4.0,Our kidneys could be sending out an sos. ,english,0.0,209.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our",
Word,15.259,0.2799999999999993,default,default,,,,,,,15.539,kidneys,4.0,Our kidneys could be sending out an sos. ,english,4.0,213.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys",
Word,15.579,0.0999999999999996,default,default,,,,,,,15.679,could,4.0,Our kidneys could be sending out an sos. ,english,12.0,221.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could",
Word,15.719,0.0600000000000005,default,default,,,,,,,15.779,be,4.0,Our kidneys could be sending out an sos. ,english,18.0,227.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be",
Word,15.819,0.2200000000000006,default,default,,,,,,,16.039,sending,4.0,Our kidneys could be sending out an sos. ,english,21.0,230.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending",
Word,16.079,0.0999999999999978,default,default,,,,,,,16.179,out,4.0,Our kidneys could be sending out an sos. ,english,29.0,238.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out",
Word,16.219,0.0599999999999987,default,default,,,,,,,16.279,an,4.0,Our kidneys could be sending out an sos. ,english,33.0,242.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an",
Word,16.399,0.5009999999999977,default,default,,,,,,,16.9,SOS.,4.0,Our kidneys could be sending out an sos. ,english,36.0,245.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos.",
Sentence,16.999999,2.801001999999998,default,default,,,,,,,19.801000999999996,About increased risk like heart attack or stroke. ,,,,,,,
Word,17.0,0.1999999999999993,default,default,,,,,,,17.2,About,5.0,About increased risk like heart attack or stroke. ,english,0.0,250.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About",
Word,17.24,0.3200000000000003,default,default,,,,,,,17.56,increased,5.0,About increased risk like heart attack or stroke. ,english,6.0,256.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased",
Word,17.62,0.1999999999999993,default,default,,,,,,,17.82,risk,5.0,About increased risk like heart attack or stroke. ,english,16.0,266.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk",
Word,17.84,0.1799999999999997,default,default,,,,,,,18.02,like,5.0,About increased risk like heart attack or stroke. ,english,21.0,271.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like",
Word,18.06,0.1600000000000001,default,default,,,,,,,18.22,heart,5.0,About increased risk like heart attack or stroke. ,english,26.0,276.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart",
Word,18.26,0.3609999999999971,default,default,,,,,,,18.621,attack,5.0,About increased risk like heart attack or stroke. ,english,32.0,282.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack",
Word,19.201,0.0999999999999978,default,default,,,,,,,19.301,or,5.0,About increased risk like heart attack or stroke. ,english,39.0,289.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or",
Word,19.401,0.3999999999999986,default,default,,,,,,,19.801,stroke.,5.0,About increased risk like heart attack or stroke. ,english,42.0,292.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke.",
Sentence,21.561999,0.9200019999999981,default,default,,,,,,,22.482000999999997,Don't miss the signal. ,,,,,,,
Word,21.562,0.1999999999999993,default,default,,,,,,,21.762,Don't,6.0,Don't miss the signal. ,english,0.0,300.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't",
Word,21.802,0.1600000000000001,default,default,,,,,,,21.962,miss,6.0,Don't miss the signal. ,english,6.0,306.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss",
Word,22.002,0.0800000000000018,default,default,,,,,,,22.082,the,6.0,Don't miss the signal. ,english,11.0,311.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the",
Word,22.122,0.3599999999999994,default,default,,,,,,,22.482,signal.,6.0,Don't miss the signal. ,english,15.0,315.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal.",
Sentence,22.922998999999997,4.242002000000001,default,default,,,,,,,27.165000999999997,Ask your doctor about a simple urine test called uacr and join our mission,,,,,,,
Word,22.923,0.1600000000000001,default,default,,,,,,,23.083,Ask,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,0.0,323.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask",
Word,23.123,0.1199999999999974,default,default,,,,,,,23.243,your,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,4.0,327.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your",
Word,23.283,0.2999999999999971,default,default,,,,,,,23.583,doctor,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,9.0,332.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor",
Word,23.603,0.1799999999999997,default,default,,,,,,,23.783,about,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,16.0,339.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about",
Word,23.843,0.0599999999999987,default,default,,,,,,,23.903,a,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,22.0,345.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a",
Word,23.943,0.3200000000000003,default,default,,,,,,,24.263,simple,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,24.0,347.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple",
Word,24.383,0.1610000000000013,default,default,,,,,,,24.544,urine,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,31.0,354.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine",
Word,24.564,0.2800000000000011,default,default,,,,,,,24.844,test,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,37.0,360.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test",
Word,24.884,0.1999999999999993,default,default,,,,,,,25.084,called,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,42.0,365.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called",
Word,25.304,0.8200000000000003,default,default,,,,,,,26.124,UACR,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,49.0,372.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called uacr",
Word,26.304,0.1000000000000014,default,default,,,,,,,26.404,and,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,54.0,377.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called uacr and",
Word,26.425,0.2399999999999984,default,default,,,,,,,26.665,join,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,58.0,381.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called uacr and join",
Word,26.725,0.0799999999999983,default,default,,,,,,,26.805,our,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,63.0,386.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called uacr and join our",
Word,26.845,0.3200000000000003,default,default,,,,,,,27.165,mission.,7.0,Ask your doctor about a simple urine test called uacr and join our mission,english,67.0,390.0,"In a world where people may miss a warning signal from their body, one woman... hello?. Okay, two women are spreading the word. People with high blood pressure are type 2 diabetes. Like my mom and you, chica. Our kidneys could be sending out an sos. About increased risk like heart attack or stroke. Don't miss the signal. Ask your doctor about a simple urine test called uacr and join our mission",
