type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,4.753,0.1600000000000001,default,default,,,,,,,4.913,you,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,62.0,62.0,"I just put $1 million inside this vault, and one of you, yes, you",
Word,4.953,0.3999999999999994,default,default,,,,,,,5.353,"watching,",0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,66.0,66.0,"I just put $1 million inside this vault, and one of you, yes, you watching,",
Word,5.373,0.2400000000000002,default,default,,,,,,,5.613,will,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,76.0,76.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will",
Word,5.713,0.4399999999999995,default,default,,,,,,,6.153,literally,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,81.0,81.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally",
Word,6.193,0.1600000000000001,default,default,,,,,,,6.353,win,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,91.0,91.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win",
Word,6.393,0.04,default,default,,,,,,,6.433,it,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,95.0,95.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it",
Word,6.554,0.1399999999999996,default,default,,,,,,,6.694,all.,0.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. ",english,98.0,98.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all.",
Sentence,7.093999,4.922002,default,default,,,,,,,12.016001,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",,,,,,,
Word,7.094,0.1799999999999997,default,default,,,,,,,7.274,You'll,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,0.0,103.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll",
Word,7.314,0.1200000000000001,default,default,,,,,,,7.434,just,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,7.0,110.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just",
Word,7.474,0.1200000000000001,default,default,,,,,,,7.594,have,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,12.0,115.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have",
Word,7.634,0.0599999999999996,default,default,,,,,,,7.694,to,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,17.0,120.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to",
Word,7.734,0.2199999999999997,default,default,,,,,,,7.954,solve,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,20.0,123.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve",
Word,8.114,0.0399999999999991,default,default,,,,,,,8.154,a,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,26.0,129.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a",
Word,8.254,0.3000000000000007,default,default,,,,,,,8.554,series,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,28.0,131.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series",
Word,8.594,0.0600000000000005,default,default,,,,,,,8.654,of,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,35.0,138.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of",
Word,8.694,0.3399999999999998,default,default,,,,,,,9.034,"puzzles,",1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,38.0,141.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles,",
Word,9.255,0.1799999999999997,default,default,,,,,,,9.435,some,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,47.0,150.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some",
Word,9.475,0.200000000000001,default,default,,,,,,,9.675,playing,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,52.0,155.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing",
Word,9.715,0.0600000000000005,default,default,,,,,,,9.775,in,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,60.0,163.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in",
Word,9.795,0.1199999999999992,default,default,,,,,,,9.915,front,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,63.0,166.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front",
Word,9.935,0.0399999999999991,default,default,,,,,,,9.975,of,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,69.0,172.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of",
Word,9.995,0.1000000000000014,default,default,,,,,,,10.095,your,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,72.0,175.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your",
Word,10.155,0.1400000000000005,default,default,,,,,,,10.295,eyes,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,77.0,180.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes",
Word,10.415,0.200000000000001,default,default,,,,,,,10.615,right,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,82.0,185.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right",
Word,10.655,0.2200000000000006,default,default,,,,,,,10.875,"now,",1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,88.0,191.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now,",
Word,11.235,0.1000000000000014,default,default,,,,,,,11.335,but,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,93.0,196.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but",
Word,11.355,0.0599999999999987,default,default,,,,,,,11.415,it,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,97.0,200.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it",
Word,11.435,0.1799999999999997,default,default,,,,,,,11.615,won't,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,100.0,203.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't",
Word,11.635,0.1210000000000004,default,default,,,,,,,11.756,be,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,106.0,209.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be",
Word,11.796,0.2200000000000006,default,default,,,,,,,12.016,easy.,1.0,"You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. ",english,109.0,212.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy.",
Sentence,12.375999,5.162002000000001,default,default,,,,,,,17.538001,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",,,,,,,
Word,12.376,0.1799999999999997,default,default,,,,,,,12.556,Good,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,0.0,218.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good",
Word,12.596,0.5399999999999991,default,default,,,,,,,13.136,"news,",2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,5.0,223.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news,",
Word,13.156,0.1199999999999992,default,default,,,,,,,13.276,you'll,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,11.0,229.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll",
Word,13.296,0.08,default,default,,,,,,,13.376,have,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,18.0,236.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have",
Word,13.396,0.4599999999999991,default,default,,,,,,,13.856,"Slackbot,",2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,23.0,241.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot,",
Word,14.156,0.141,default,default,,,,,,,14.297,the,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,33.0,251.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the",
Word,14.337,0.4000000000000003,default,default,,,,,,,14.737,powerful,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,37.0,255.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful",
Word,14.757,0.120000000000001,default,default,,,,,,,14.877,new,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,46.0,264.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new",
Word,14.977,0.2199999999999988,default,default,,,,,,,15.197,AI,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,50.0,268.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai",
Word,15.237,0.1400000000000005,default,default,,,,,,,15.377,from,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,53.0,271.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from",
Word,15.417,0.5,default,default,,,,,,,15.917,Salesforce,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,58.0,276.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce",
Word,16.157,0.1400000000000005,default,default,,,,,,,16.297,to,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,69.0,287.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to",
Word,16.317,0.1400000000000005,default,default,,,,,,,16.457,help,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,72.0,290.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help",
Word,16.497,0.120000000000001,default,default,,,,,,,16.617,you,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,77.0,295.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you",
Word,16.637,0.4409999999999989,default,default,,,,,,,17.078,decipher,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,81.0,299.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher",
Word,17.098,0.1000000000000014,default,default,,,,,,,17.198,the,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,90.0,308.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the",
Word,17.238,0.3000000000000007,default,default,,,,,,,17.538,puzzle.,2.0,"Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. ",english,94.0,312.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle.",
Sentence,18.037999,0.5600019999999987,default,default,,,,,,,18.598000999999996,Like this thing. ,,,,,,,
Word,18.038,0.1400000000000005,default,default,,,,,,,18.178,Like,3.0,Like this thing. ,english,0.0,320.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like",
Word,18.198,0.1400000000000005,default,default,,,,,,,18.338,this,3.0,Like this thing. ,english,5.0,325.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this",
Word,18.398,0.1999999999999993,default,default,,,,,,,18.598,thing.,3.0,Like this thing. ,english,10.0,330.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing.",
Sentence,18.977999,0.4810019999999981,default,default,,,,,,,19.459000999999997,Is it a clue?. ,,,,,,,
Word,18.978,0.0799999999999983,default,default,,,,,,,19.058,Is,4.0,Is it a clue?. ,english,0.0,337.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is",
Word,19.098,0.0600000000000022,default,default,,,,,,,19.158,it,4.0,Is it a clue?. ,english,3.0,340.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it",
Word,19.178,0.0399999999999991,default,default,,,,,,,19.218,a,4.0,Is it a clue?. ,english,6.0,343.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a",
Word,19.238,0.221,default,default,,,,,,,19.459,clue?,4.0,Is it a clue?. ,english,8.0,345.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?",
Sentence,20.298999,0.34000199999999986,default,default,,,,,,,20.639000999999997,I don't know. ,,,,,,,
Word,20.299,0.0399999999999991,default,default,,,,,,,20.339,I,5.0,I don't know. ,english,0.0,352.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I",
Word,20.359,0.139999999999997,default,default,,,,,,,20.499,don't,5.0,I don't know. ,english,2.0,354.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't",
Word,20.519,0.120000000000001,default,default,,,,,,,20.639,know.,5.0,I don't know. ,english,8.0,360.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know.",
Sentence,21.198999,6.583001999999999,default,default,,,,,,,27.782001,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",,,,,,,
Word,21.199,0.139999999999997,default,default,,,,,,,21.339,The,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,0.0,366.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The",
Word,21.379,0.1999999999999993,default,default,,,,,,,21.579,first,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,4.0,370.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first",
Word,21.659,0.0600000000000022,default,default,,,,,,,21.719,one,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,10.0,376.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one",
Word,21.759,0.0599999999999987,default,default,,,,,,,21.819,to,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,14.0,380.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to",
Word,21.859,0.2209999999999965,default,default,,,,,,,22.08,Slack,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,17.0,383.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack",
Word,22.1,0.1199999999999974,default,default,,,,,,,22.22,me,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,23.0,389.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me",
Word,22.24,0.120000000000001,default,default,,,,,,,22.36,the,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,26.0,392.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the",
Word,22.4,0.240000000000002,default,default,,,,,,,22.64,hidden,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,30.0,396.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden",
Word,22.66,0.3399999999999998,default,default,,,,,,,23.0,code,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,37.0,403.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden code",
Word,23.08,0.2200000000000024,default,default,,,,,,,23.3,will,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,42.0,408.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden code will",
Word,23.32,0.2399999999999984,default,default,,,,,,,23.56,become,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,47.0,413.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden code will become",
Word,23.58,0.0400000000000027,default,default,,,,,,,23.62,a,6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,54.0,420.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden code will become a",
Word,23.66,0.4600000000000008,default,default,,,,,,,24.12,"millionaire,",6.0,"The first one to slack me the hidden code will become a millionaire, so enjoy the game, then go win a million dollars!. ",english,56.0,422.0,"I just put $1 million inside this vault, and one of you, yes, you watching, will literally win it all. You'll just have to solve a series of puzzles, some playing in front of your eyes right now, but it won't be easy. Good news, you'll have slackbot, the powerful new ai from salesforce to help you decipher the puzzle. Like this thing. Is it a clue?. I don't know. The first one to slack me the hidden code will become a millionaire,",
