type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,2.572,0.1,default,default,,,,,,,2.672,was,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,61.0,61.0,"Before the movie, a much better version of good will hunting was",
Word,2.732,0.1609999999999996,default,default,,,,,,,2.893,made,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,65.0,65.0,"Before the movie, a much better version of good will hunting was made",
Word,2.933,0.08,default,default,,,,,,,3.013,as,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,70.0,70.0,"Before the movie, a much better version of good will hunting was made as",
Word,3.053,0.02,default,default,,,,,,,3.073,a,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,73.0,73.0,"Before the movie, a much better version of good will hunting was made as a",
Word,3.173,0.6000000000000001,default,default,,,,,,,3.773,sitcom,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,75.0,75.0,"Before the movie, a much better version of good will hunting was made as a sitcom",
Word,3.813,0.1399999999999996,default,default,,,,,,,3.953,with,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,82.0,82.0,"Before the movie, a much better version of good will hunting was made as a sitcom with",
Word,4.033,0.04,default,default,,,,,,,4.073,a,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,87.0,87.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a",
Word,4.213,0.3200000000000003,default,default,,,,,,,4.533,real,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,89.0,89.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real",
Word,4.613,0.4609999999999994,default,default,,,,,,,5.074,genius,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,94.0,94.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius",
Word,5.134,0.08,default,default,,,,,,,5.214,in,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,101.0,101.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in",
Word,5.234,0.08,default,default,,,,,,,5.314,the,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,104.0,104.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the",
Word,5.374,0.3400000000000007,default,default,,,,,,,5.714,lead,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,108.0,108.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead",
Word,5.974,0.08,default,default,,,,,,,6.054,and,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,113.0,113.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and",
Word,6.094,0.1399999999999996,default,default,,,,,,,6.234,some,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,117.0,117.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some",
Word,6.274,0.1399999999999996,default,default,,,,,,,6.414,other,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,122.0,122.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other",
Word,6.515,0.2600000000000007,default,default,,,,,,,6.775,actors.,0.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. ",english,128.0,128.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors.",
Sentence,7.154999,3.782001999999999,default,default,,,,,,,10.937000999999999,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",,,,,,,
Word,7.155,0.1600000000000001,default,default,,,,,,,7.315,"Hey,",1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,0.0,136.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey,",
Word,7.335,0.3799999999999999,default,default,,,,,,,7.715,"Will,",1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,5.0,141.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will,",
Word,8.376,0.120000000000001,default,default,,,,,,,8.496,did,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,11.0,147.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did",
Word,8.516,0.1799999999999997,default,default,,,,,,,8.696,you,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,15.0,151.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you",
Word,8.716,0.3200000000000003,default,default,,,,,,,9.036,arrange,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,19.0,155.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange",
Word,9.056,0.1000000000000014,default,default,,,,,,,9.156,the,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,27.0,163.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the",
Word,9.176,0.4000000000000003,default,default,,,,,,,9.576,munchkins,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,31.0,167.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins",
Word,9.616,0.08,default,default,,,,,,,9.696,in,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,41.0,177.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in",
Word,9.716,0.08,default,default,,,,,,,9.796,the,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,44.0,180.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the",
Word,9.816,0.641,default,default,,,,,,,10.457,Fibonacci,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,48.0,184.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci",
Word,10.477,0.4599999999999991,default,default,,,,,,,10.937,sequence?,1.0,"Hey, will, did you arrange the munchkins in the fibonacci sequence?. ",english,58.0,194.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?",
Sentence,11.076999,1.6210020000000005,default,default,,,,,,,12.698001000000001,I got a genius working for me. ,,,,,,,
Word,11.077,0.0999999999999996,default,default,,,,,,,11.177,I,2.0,I got a genius working for me. ,english,0.0,205.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I",
Word,11.197,0.1600000000000001,default,default,,,,,,,11.357,got,2.0,I got a genius working for me. ,english,2.0,207.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got",
Word,11.397,0.0399999999999991,default,default,,,,,,,11.437,a,2.0,I got a genius working for me. ,english,6.0,211.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a",
Word,11.497,0.4399999999999995,default,default,,,,,,,11.937,genius,2.0,I got a genius working for me. ,english,8.0,213.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius",
Word,11.977,0.3409999999999993,default,default,,,,,,,12.318,working,2.0,I got a genius working for me. ,english,15.0,220.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working",
Word,12.338,0.1600000000000001,default,default,,,,,,,12.498,for,2.0,I got a genius working for me. ,english,23.0,228.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for",
Word,12.538,0.1600000000000001,default,default,,,,,,,12.698,me.,2.0,I got a genius working for me. ,english,27.0,232.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me.",
Sentence,12.737999,3.0210020000000006,default,default,,,,,,,15.759001000000001,"He's such a genius, then why'd he put ice in his coffee, huh?. ",,,,,,,
Word,12.738,0.120000000000001,default,default,,,,,,,12.858,He's,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,0.0,236.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's",
Word,12.898,0.2200000000000006,default,default,,,,,,,13.118,such,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,5.0,241.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such",
Word,13.138,0.0400000000000009,default,default,,,,,,,13.178,a,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,10.0,246.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a",
Word,13.258,0.4400000000000013,default,default,,,,,,,13.698,"genius,",3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,12.0,248.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius,",
Word,13.718,0.1400000000000005,default,default,,,,,,,13.858,then,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,20.0,256.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then",
Word,13.878,0.1609999999999996,default,default,,,,,,,14.039,why'd,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,25.0,261.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd",
Word,14.059,0.08,default,default,,,,,,,14.139,he,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,31.0,267.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he",
Word,14.179,0.1600000000000001,default,default,,,,,,,14.339,put,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,34.0,270.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put",
Word,14.439,0.1600000000000001,default,default,,,,,,,14.599,ice,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,38.0,274.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice",
Word,14.639,0.08,default,default,,,,,,,14.719,in,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,42.0,278.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in",
Word,14.739,0.0999999999999996,default,default,,,,,,,14.839,his,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,45.0,281.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his",
Word,14.899,0.4600000000000008,default,default,,,,,,,15.359,"coffee,",3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,49.0,285.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee,",
Word,15.479,0.2800000000000011,default,default,,,,,,,15.759,huh?,3.0,"He's such a genius, then why'd he put ice in his coffee, huh?. ",english,57.0,293.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?",
Sentence,15.819999000000001,1.941001999999999,default,default,,,,,,,17.761001,"Come on, chucky, i'm just will hunting. ",,,,,,,
Word,15.82,0.1600000000000001,default,default,,,,,,,15.98,Come,4.0,"Come on, chucky, i'm just will hunting. ",english,0.0,299.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come",
Word,16.14,0.120000000000001,default,default,,,,,,,16.26,"on,",4.0,"Come on, chucky, i'm just will hunting. ",english,5.0,304.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on,",
Word,16.3,0.3599999999999994,default,default,,,,,,,16.66,"Chucky,",4.0,"Come on, chucky, i'm just will hunting. ",english,9.0,308.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky,",
Word,16.72,0.120000000000001,default,default,,,,,,,16.84,I'm,4.0,"Come on, chucky, i'm just will hunting. ",english,17.0,316.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm",
Word,16.86,0.1799999999999997,default,default,,,,,,,17.04,just,4.0,"Come on, chucky, i'm just will hunting. ",english,21.0,320.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just",
Word,17.12,0.2199999999999988,default,default,,,,,,,17.34,Will,4.0,"Come on, chucky, i'm just will hunting. ",english,26.0,325.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will",
Word,17.38,0.3810000000000002,default,default,,,,,,,17.761,Hunting.,4.0,"Come on, chucky, i'm just will hunting. ",english,31.0,330.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting.",
Sentence,17.980999,1.100001999999998,default,default,,,,,,,19.081000999999997,I'm not a genius. ,,,,,,,
Word,17.981,0.139999999999997,default,default,,,,,,,18.121,I'm,5.0,I'm not a genius. ,english,0.0,339.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm",
Word,18.161,0.1600000000000001,default,default,,,,,,,18.321,not,5.0,I'm not a genius. ,english,4.0,343.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not",
Word,18.341,0.0399999999999991,default,default,,,,,,,18.381,a,5.0,I'm not a genius. ,english,8.0,347.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a",
Word,18.501,0.5799999999999983,default,default,,,,,,,19.081,genius.,5.0,I'm not a genius. ,english,10.0,349.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius.",
Sentence,19.340999,3.782002,default,default,,,,,,,23.123001,I will marry the first man that can help me with the fibonacci sequence. ,,,,,,,
Word,19.341,0.0399999999999991,default,default,,,,,,,19.381,I,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,0.0,357.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I",
Word,19.421,0.1810000000000009,default,default,,,,,,,19.602,will,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,2.0,359.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will",
Word,19.662,0.2600000000000015,default,default,,,,,,,19.922,marry,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,7.0,364.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry",
Word,19.982,0.1000000000000014,default,default,,,,,,,20.082,the,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,13.0,370.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the",
Word,20.202,0.2999999999999971,default,default,,,,,,,20.502,first,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,17.0,374.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first",
Word,20.582,0.2199999999999988,default,default,,,,,,,20.802,man,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,23.0,380.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man",
Word,20.842,0.120000000000001,default,default,,,,,,,20.962,that,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,27.0,384.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that",
Word,21.002,0.120000000000001,default,default,,,,,,,21.122,can,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,32.0,389.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can",
Word,21.162,0.1610000000000013,default,default,,,,,,,21.323,help,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,36.0,393.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help",
Word,21.363,0.1000000000000014,default,default,,,,,,,21.463,me,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,41.0,398.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me",
Word,21.503,0.120000000000001,default,default,,,,,,,21.623,with,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,44.0,401.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with",
Word,21.663,0.0799999999999983,default,default,,,,,,,21.743,the,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,49.0,406.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with the",
Word,21.803,0.6799999999999997,default,default,,,,,,,22.483,Fibonacci,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,53.0,410.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with the fibonacci",
Word,22.543,0.5800000000000018,default,default,,,,,,,23.123,sequence.,6.0,I will marry the first man that can help me with the fibonacci sequence. ,english,63.0,420.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with the fibonacci sequence.",
Sentence,23.803998999999997,0.9400020000000012,default,default,,,,,,,24.744000999999997,How are you doing?. ,,,,,,,
Word,23.804,0.120000000000001,default,default,,,,,,,23.924,How,7.0,How are you doing?. ,english,0.0,430.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with the fibonacci sequence. How",
Word,23.944,0.120000000000001,default,default,,,,,,,24.064,are,7.0,How are you doing?. ,english,4.0,434.0,"Before the movie, a much better version of good will hunting was made as a sitcom with a real genius in the lead and some other actors. Hey, will, did you arrange the munchkins in the fibonacci sequence?. I got a genius working for me. He's such a genius, then why'd he put ice in his coffee, huh?. Come on, chucky, i'm just will hunting. I'm not a genius. I will marry the first man that can help me with the fibonacci sequence. How are",
