type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,10.289,0.09999999999999964,default,default,,,,,,,10.389,on,3.0,Supported on rho. ,english,10.0,66.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on,
Word,10.449,0.2810000000000006,default,default,,,,,,,10.73,Rho.,3.0,Supported on rho. ,english,13.0,69.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho.,
Sentence,11.309999000000001,2.3210019999999996,default,default,,,,,,,13.631001000000001,Fda approved glp-1 options. ,,,,,,,
Word,11.31,0.33999999999999986,default,default,,,,,,,11.65,FDA,4.0,Fda approved glp-1 options. ,english,0.0,74.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda,
Word,11.69,0.5,default,default,,,,,,,12.19,approved,4.0,Fda approved glp-1 options. ,english,4.0,78.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved,
Word,12.49,0.5009999999999994,default,default,,,,,,,12.991,GLP-1,4.0,Fda approved glp-1 options. ,english,13.0,87.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1,
Word,13.171,0.46000000000000085,default,default,,,,,,,13.631,options.,4.0,Fda approved glp-1 options. ,english,19.0,93.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options.,
Sentence,14.190999000000001,1.5010019999999995,default,default,,,,,,,15.692001000000001,Now even in a pill. ,,,,,,,
Word,14.191,0.3199999999999985,default,default,,,,,,,14.511,Now,5.0,Now even in a pill. ,english,0.0,102.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now,
Word,14.751,0.261000000000001,default,default,,,,,,,15.012,even,5.0,Now even in a pill. ,english,4.0,106.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even,
Word,15.152,0.0600000000000005,default,default,,,,,,,15.212,in,5.0,Now even in a pill. ,english,9.0,111.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in,
Word,15.252,0.05999999999999872,default,default,,,,,,,15.312,a,5.0,Now even in a pill. ,english,12.0,114.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a,
Word,15.352,0.33999999999999986,default,default,,,,,,,15.692,pill.,5.0,Now even in a pill. ,english,14.0,116.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill.,
Sentence,16.111998999999997,2.381002,default,default,,,,,,,18.493000999999996,Weight loss expertise i trust. ,,,,,,,
Word,16.112,0.18000000000000327,default,default,,,,,,,16.292,Weight,6.0,Weight loss expertise i trust. ,english,0.0,122.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight,
Word,16.352,0.23999999999999844,default,default,,,,,,,16.592,loss,6.0,Weight loss expertise i trust. ,english,7.0,129.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss,
Word,16.692,0.6009999999999991,default,default,,,,,,,17.293,expertise,6.0,Weight loss expertise i trust. ,english,12.0,134.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise,
Word,17.813,0.10000000000000142,default,default,,,,,,,17.913,I,6.0,Weight loss expertise i trust. ,english,22.0,144.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i,
Word,17.973,0.5199999999999996,default,default,,,,,,,18.493,trust.,6.0,Weight loss expertise i trust. ,english,24.0,146.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust.,
Sentence,19.052999,1.4810019999999982,default,default,,,,,,,20.534000999999996,I'm moving better on rho. ,,,,,,,
Word,19.053,0.14000000000000057,default,default,,,,,,,19.193,I'm,7.0,I'm moving better on rho. ,english,0.0,153.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm,
Word,19.213,0.2809999999999988,default,default,,,,,,,19.494,moving,7.0,I'm moving better on rho. ,english,4.0,157.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving,
Word,19.534,0.3000000000000007,default,default,,,,,,,19.834,better,7.0,I'm moving better on rho. ,english,11.0,164.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better,
Word,20.074,0.05999999999999872,default,default,,,,,,,20.134,on,7.0,I'm moving better on rho. ,english,18.0,171.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on,
Word,20.214,0.3200000000000003,default,default,,,,,,,20.534,Rho.,7.0,I'm moving better on rho. ,english,21.0,174.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho.,
Sentence,21.854999,1.5400019999999992,default,default,,,,,,,23.395000999999997,I'm feeling better on rho. ,,,,,,,
Word,21.855,0.120000000000001,default,default,,,,,,,21.975,I'm,8.0,I'm feeling better on rho. ,english,0.0,179.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm,
Word,22.175,0.33999999999999986,default,default,,,,,,,22.515,feeling,8.0,I'm feeling better on rho. ,english,4.0,183.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling,
Word,22.555,0.26000000000000156,default,default,,,,,,,22.815,better,8.0,I'm feeling better on rho. ,english,12.0,191.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better,
Word,22.975,0.0799999999999983,default,default,,,,,,,23.055,on,8.0,I'm feeling better on rho. ,english,19.0,198.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on,
Word,23.135,0.259999999999998,default,default,,,,,,,23.395,Rho.,8.0,I'm feeling better on rho. ,english,22.0,201.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho.,
Sentence,25.195999,1.2610019999999993,default,default,,,,,,,26.457000999999998,I'm serena williams. ,,,,,,,
Word,25.196,0.11999999999999744,default,default,,,,,,,25.316,I'm,9.0,I'm serena williams. ,english,0.0,206.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm,
Word,25.556,0.4209999999999994,default,default,,,,,,,25.977,Serena,9.0,I'm serena williams. ,english,4.0,210.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena,
Word,26.017,0.4400000000000013,default,default,,,,,,,26.457,Williams.,9.0,I'm serena williams. ,english,11.0,217.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams.,
Sentence,27.016999,1.9010019999999999,default,default,,,,,,,28.918000999999997,This is me on rho,,,,,,,
Word,27.017,0.26000000000000156,default,default,,,,,,,27.277,This,10.0,This is me on rho,english,0.0,227.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams. This,
Word,27.837,0.10000000000000142,default,default,,,,,,,27.937,is,10.0,This is me on rho,english,5.0,232.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams. This is,
Word,27.997,0.2010000000000005,default,default,,,,,,,28.198,me,10.0,This is me on rho,english,8.0,235.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams. This is me,
Word,28.578,0.10000000000000142,default,default,,,,,,,28.678,on,10.0,This is me on rho,english,11.0,238.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams. This is me on,
Word,28.738,0.17999999999999972,default,default,,,,,,,28.918,Rho.,10.0,This is me on rho,english,14.0,241.0,I'm on rho. 34 pounds down on glp-1s. Healthier on rho. Supported on rho. Fda approved glp-1 options. Now even in a pill. Weight loss expertise i trust. I'm moving better on rho. I'm feeling better on rho. I'm serena williams. This is me on rho,
