type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,20.846,0.6000000000000014,default,default,,,,,,,21.446,Gerard,13.0,Gerard cherry. ,english,0.0,317.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard",
Word,21.486,0.5410000000000004,default,default,,,,,,,22.027,Cherry.,13.0,Gerard cherry. ,english,7.0,324.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry.",
Sentence,22.146998999999997,1.3000020000000008,default,default,,,,,,,23.447000999999997,Deron cherry. ,,,,,,,
Word,22.147,0.620000000000001,default,default,,,,,,,22.767,Deron,14.0,Deron cherry. ,english,0.0,332.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron",
Word,22.807,0.6400000000000006,default,default,,,,,,,23.447,Cherry.,14.0,Deron cherry. ,english,6.0,338.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry.",
Sentence,23.626998999999998,2.2610020000000026,default,default,,,,,,,25.888001,"Oh, did you tell him about pancake blocks?. ",,,,,,,
Word,23.627,0.120000000000001,default,default,,,,,,,23.747,"Oh,",15.0,"Oh, did you tell him about pancake blocks?. ",english,0.0,346.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh,",
Word,23.767,0.1210000000000022,default,default,,,,,,,23.888,did,15.0,"Oh, did you tell him about pancake blocks?. ",english,4.0,350.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did",
Word,23.908,0.1199999999999974,default,default,,,,,,,24.028,you,15.0,"Oh, did you tell him about pancake blocks?. ",english,8.0,354.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you",
Word,24.068,0.2199999999999988,default,default,,,,,,,24.288,tell,15.0,"Oh, did you tell him about pancake blocks?. ",english,12.0,358.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell",
Word,24.328,0.1000000000000014,default,default,,,,,,,24.428,him,15.0,"Oh, did you tell him about pancake blocks?. ",english,17.0,363.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him",
Word,24.488,0.2600000000000015,default,default,,,,,,,24.748,about,15.0,"Oh, did you tell him about pancake blocks?. ",english,21.0,367.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about",
Word,24.848,0.5600000000000023,default,default,,,,,,,25.408,pancake,15.0,"Oh, did you tell him about pancake blocks?. ",english,27.0,373.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake",
Word,25.468,0.4200000000000017,default,default,,,,,,,25.888,blocks?,15.0,"Oh, did you tell him about pancake blocks?. ",english,35.0,381.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?",
Sentence,25.987999,0.7410019999999996,default,default,,,,,,,26.729000999999997,Several times. ,,,,,,,
Word,25.988,0.3410000000000011,default,default,,,,,,,26.329,Several,16.0,Several times. ,english,0.0,390.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several",
Word,26.369,0.3599999999999994,default,default,,,,,,,26.729,times.,16.0,Several times. ,english,8.0,398.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times.",
Sentence,27.268998999999997,1.6210020000000023,default,default,,,,,,,28.890000999999998,"Take a closer look, mr. bradley. ",,,,,,,
Word,27.269,0.2000000000000028,default,default,,,,,,,27.469,Take,17.0,"Take a closer look, mr. bradley. ",english,0.0,405.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take",
Word,27.509,0.0599999999999987,default,default,,,,,,,27.569,a,17.0,"Take a closer look, mr. bradley. ",english,5.0,410.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a",
Word,27.589,0.4000000000000021,default,default,,,,,,,27.989,closer,17.0,"Take a closer look, mr. bradley. ",english,7.0,412.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer",
Word,28.029,0.2409999999999996,default,default,,,,,,,28.27,"look,",17.0,"Take a closer look, mr. bradley. ",english,14.0,419.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look,",
Word,28.29,0.240000000000002,default,default,,,,,,,28.53,Mr.,17.0,"Take a closer look, mr. bradley. ",english,20.0,425.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr.",
Word,28.55,0.3399999999999998,default,default,,,,,,,28.89,Bradley.,17.0,"Take a closer look, mr. bradley. ",english,24.0,429.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley.",
Sentence,28.909999,1.2800020000000012,default,default,,,,,,,30.190001,"Tell me, what do you see?. ",,,,,,,
Word,28.91,0.1400000000000005,default,default,,,,,,,29.05,Tell,18.0,"Tell me, what do you see?. ",english,0.0,438.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell",
Word,29.07,0.1000000000000014,default,default,,,,,,,29.17,"me,",18.0,"Tell me, what do you see?. ",english,5.0,443.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell me,",
Word,29.21,0.1799999999999997,default,default,,,,,,,29.39,what,18.0,"Tell me, what do you see?. ",english,9.0,447.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell me, what",
Word,29.43,0.1799999999999997,default,default,,,,,,,29.61,do,18.0,"Tell me, what do you see?. ",english,14.0,452.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell me, what do",
Word,29.67,0.1599999999999966,default,default,,,,,,,29.83,you,18.0,"Tell me, what do you see?. ",english,17.0,455.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell me, what do you",
Word,29.87,0.3200000000000003,default,default,,,,,,,30.19,see?,18.0,"Tell me, what do you see?. ",english,21.0,459.0,"When a quarterback runs, they call it a scramble. You want a morning scramble, bradley?. Don't you have somewhere else to be?. Think about it. Field goal post. Designed after a fork. That can't be true. Football is not selling food. We cannot keep this up. Players' names. Cj hamm. Malik hamm. You're cherry picking. Gerard cherry. Deron cherry. Oh, did you tell him about pancake blocks?. Several times. Take a closer look, mr. bradley. Tell me, what do you see?",
Sentence,30.310999,1.2400019999999985,default,default,,,,,,,31.551000999999996,Pro football hall of fame?. ,,,,,,,
