type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,5.714,0.0799999999999991,default,default,,,,,,,5.794,be,1.0,"It'll be quicker to list the places you can't, like. ",english,6.0,120.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be",
Word,5.834,0.2600000000000007,default,default,,,,,,,6.094,quicker,1.0,"It'll be quicker to list the places you can't, like. ",english,9.0,123.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker",
Word,6.134,0.0599999999999996,default,default,,,,,,,6.194,to,1.0,"It'll be quicker to list the places you can't, like. ",english,17.0,131.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to",
Word,6.214,0.1609999999999996,default,default,,,,,,,6.375,list,1.0,"It'll be quicker to list the places you can't, like. ",english,20.0,134.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list",
Word,6.395,0.08,default,default,,,,,,,6.475,the,1.0,"It'll be quicker to list the places you can't, like. ",english,25.0,139.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the",
Word,6.515,0.3200000000000003,default,default,,,,,,,6.835,places,1.0,"It'll be quicker to list the places you can't, like. ",english,29.0,143.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places",
Word,6.875,0.08,default,default,,,,,,,6.955,you,1.0,"It'll be quicker to list the places you can't, like. ",english,36.0,150.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you",
Word,6.995,0.3999999999999994,default,default,,,,,,,7.395,"can't,",1.0,"It'll be quicker to list the places you can't, like. ",english,40.0,154.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't,",
Word,7.555,0.8810000000000002,default,default,,,,,,,8.436,like...,1.0,"It'll be quicker to list the places you can't, like. ",english,47.0,161.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. ",
Sentence,8.455999,2.421002000000001,default,default,,,,,,,10.877001000000002,The tarmac on the baker international. ,,,,,,,
Word,8.456,0.08,default,default,,,,,,,8.536,The,2.0,The tarmac on the baker international. ,english,0.0,167.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The",
Word,8.576,0.3599999999999994,default,default,,,,,,,8.936,tarmac,2.0,The tarmac on the baker international. ,english,4.0,171.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac",
Word,8.956,0.0600000000000005,default,default,,,,,,,9.016,on,2.0,The tarmac on the baker international. ,english,11.0,178.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on",
Word,9.036,0.1400000000000005,default,default,,,,,,,9.176,the,2.0,The tarmac on the baker international. ,english,14.0,181.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the",
Word,9.196,0.2599999999999998,default,default,,,,,,,9.456,Baker,2.0,The tarmac on the baker international. ,english,18.0,185.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker",
Word,9.476,1.4009999999999998,default,default,,,,,,,10.877,International.,2.0,The tarmac on the baker international. ,english,24.0,191.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international.",
Sentence,10.976999000000001,2.0810019999999994,default,default,,,,,,,13.058001,The business end of a driving range. ,,,,,,,
Word,10.977,0.2599999999999998,default,default,,,,,,,11.237,The,3.0,The business end of a driving range. ,english,0.0,206.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The",
Word,11.257,0.2599999999999998,default,default,,,,,,,11.517,business,3.0,The business end of a driving range. ,english,4.0,210.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business",
Word,11.578,0.200000000000001,default,default,,,,,,,11.778,end,3.0,The business end of a driving range. ,english,13.0,219.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end",
Word,11.878,0.0600000000000005,default,default,,,,,,,11.938,of,3.0,The business end of a driving range. ,english,17.0,223.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of",
Word,11.998,0.1000000000000014,default,default,,,,,,,12.098,a,3.0,The business end of a driving range. ,english,20.0,226.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a",
Word,12.138,0.4800000000000004,default,default,,,,,,,12.618,driving,3.0,The business end of a driving range. ,english,22.0,228.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving",
Word,12.718,0.3399999999999998,default,default,,,,,,,13.058,range.,3.0,The business end of a driving range. ,english,30.0,236.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range.",
Sentence,13.097999000000002,3.622001999999998,default,default,,,,,,,16.720001,The floor in a decommissioned soviet space station. ,,,,,,,
Word,13.098,0.1999999999999993,default,default,,,,,,,13.298,The,4.0,The floor in a decommissioned soviet space station. ,english,0.0,243.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The",
Word,13.339,0.5599999999999987,default,default,,,,,,,13.899,floor,4.0,The floor in a decommissioned soviet space station. ,english,4.0,247.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor",
Word,13.979,0.0600000000000005,default,default,,,,,,,14.039,in,4.0,The floor in a decommissioned soviet space station. ,english,10.0,253.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in",
Word,14.099,0.08,default,default,,,,,,,14.179,a,4.0,The floor in a decommissioned soviet space station. ,english,13.0,256.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a",
Word,14.219,0.7400000000000002,default,default,,,,,,,14.959,decommissioned,4.0,The floor in a decommissioned soviet space station. ,english,15.0,258.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned",
Word,14.999,0.4610000000000003,default,default,,,,,,,15.46,Soviet,4.0,The floor in a decommissioned soviet space station. ,english,30.0,273.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet",
Word,15.5,0.2599999999999998,default,default,,,,,,,15.76,space,4.0,The floor in a decommissioned soviet space station. ,english,37.0,280.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space",
Word,15.84,0.879999999999999,default,default,,,,,,,16.72,station.,4.0,The floor in a decommissioned soviet space station. ,english,43.0,286.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station.",
Sentence,16.799999,1.1610019999999979,default,default,,,,,,,17.961000999999996,In the mariana trench. ,,,,,,,
Word,16.8,0.0599999999999987,default,default,,,,,,,16.86,In,5.0,In the mariana trench. ,english,0.0,295.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In",
Word,16.881,0.0799999999999983,default,default,,,,,,,16.961,the,5.0,In the mariana trench. ,english,3.0,298.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the",
Word,17.041,0.5,default,default,,,,,,,17.541,Mariana,5.0,In the mariana trench. ,english,7.0,302.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana",
Word,17.581,0.379999999999999,default,default,,,,,,,17.961,Trench.,5.0,In the mariana trench. ,english,15.0,310.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench.",
Sentence,18.500999,0.6610019999999978,default,default,,,,,,,19.162000999999997,I need to pee. ,,,,,,,
Word,18.501,0.0599999999999987,default,default,,,,,,,18.561,I,6.0,I need to pee. ,english,0.0,318.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I",
Word,18.581,0.1410000000000018,default,default,,,,,,,18.722,need,6.0,I need to pee. ,english,2.0,320.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need",
Word,18.742,0.1199999999999974,default,default,,,,,,,18.862,to,6.0,I need to pee. ,english,7.0,325.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to",
Word,18.882,0.2799999999999976,default,default,,,,,,,19.162,pee.,6.0,I need to pee. ,english,10.0,328.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee.",
Sentence,19.860999,1.446001999999998,default,default,,,,,,,21.307000999999996,Or in the path of a haboo. ,,,,,,,
Word,19.861,0.0809999999999995,default,default,,,,,,,19.942,Or,7.0,Or in the path of a haboo. ,english,0.0,333.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or",
Word,19.982,0.0600000000000022,default,default,,,,,,,20.042,in,7.0,Or in the path of a haboo. ,english,3.0,336.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in",
Word,20.062,0.0599999999999987,default,default,,,,,,,20.122,the,7.0,Or in the path of a haboo. ,english,6.0,339.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the",
Word,20.183,0.3410000000000011,default,default,,,,,,,20.524,path,7.0,Or in the path of a haboo. ,english,10.0,343.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path",
Word,20.624,0.0809999999999995,default,default,,,,,,,20.705,of,7.0,Or in the path of a haboo. ,english,15.0,348.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of",
Word,20.765,0.0399999999999991,default,default,,,,,,,20.805,a,7.0,Or in the path of a haboo. ,english,18.0,351.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a",
Word,20.865,0.4420000000000001,default,default,,,,,,,21.307,Haboo.,7.0,Or in the path of a haboo. ,english,20.0,353.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo.",
Sentence,21.386999,1.225001999999998,default,default,,,,,,,22.612000999999996,Like a haboo. ,,,,,,,
Word,21.387,0.3410000000000011,default,default,,,,,,,21.728,Like,8.0,Like a haboo. ,english,0.0,360.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like",
Word,21.849,0.1400000000000005,default,default,,,,,,,21.989,a,8.0,Like a haboo. ,english,5.0,365.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a",
Word,22.049,0.5629999999999988,default,default,,,,,,,22.612,Haboo.,8.0,Like a haboo. ,english,7.0,367.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo.",
Sentence,22.671999,0.7220019999999977,default,default,,,,,,,23.394000999999996,That. ,,,,,,,
Word,22.672,0.7219999999999978,default,default,,,,,,,23.394,That.,9.0,That. ,english,0.0,374.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That.",
Sentence,23.875999,0.8430019999999999,default,default,,,,,,,24.719001,But otherwise. ,,,,,,,
Word,23.876,0.1209999999999986,default,default,,,,,,,23.997,But,10.0,But otherwise. ,english,0.0,380.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But",
Word,24.137,0.5820000000000007,default,default,,,,,,,24.719,otherwise.,10.0,But otherwise. ,english,4.0,384.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise.",
Sentence,24.738999,2.9510020000000003,default,default,,,,,,,27.690001,"If you can live in it, you're going to find it on apartments.com. ",,,,,,,
Word,24.739,0.0399999999999991,default,default,,,,,,,24.779,If,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,0.0,395.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If",
Word,24.82,0.120000000000001,default,default,,,,,,,24.94,you,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,3.0,398.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you",
Word,24.96,0.1209999999999986,default,default,,,,,,,25.081,can,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,7.0,402.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can",
Word,25.141,0.2010000000000005,default,default,,,,,,,25.342,live,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,11.0,406.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live",
Word,25.402,0.0599999999999987,default,default,,,,,,,25.462,in,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,16.0,411.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in",
Word,25.562,0.100999999999999,default,default,,,,,,,25.663,"it,",11.0,"If you can live in it, you're going to find it on apartments.com. ",english,19.0,414.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it,",
Word,25.703,0.1400000000000005,default,default,,,,,,,25.843,you're,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,23.0,418.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're",
Word,25.863,0.100999999999999,default,default,,,,,,,25.964,going,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,30.0,425.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going",
Word,25.984,0.0399999999999991,default,default,,,,,,,26.024,to,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,36.0,431.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to",
Word,26.064,0.2409999999999996,default,default,,,,,,,26.305,find,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,39.0,434.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find",
Word,26.325,0.0399999999999991,default,default,,,,,,,26.365,it,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,44.0,439.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it",
Word,26.526,0.0800000000000018,default,default,,,,,,,26.606,on,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,47.0,442.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on",
Word,26.666,1.024000000000001,default,default,,,,,,,27.69,Apartments.com.,11.0,"If you can live in it, you're going to find it on apartments.com. ",english,50.0,445.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on apartments.com.",
Sentence,27.789998999999998,1.024002000000001,default,default,,,,,,,28.814000999999998,And homes.com. ,,,,,,,
Word,27.79,0.100999999999999,default,default,,,,,,,27.891,And,12.0,And homes.com. ,english,0.0,461.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on apartments.com. And",
Word,27.971,0.843,default,default,,,,,,,28.814,Homes.com.,12.0,And homes.com. ,english,4.0,465.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on apartments.com. And homes.com.",
Sentence,28.873998999999998,0.38200200000000145,default,default,,,,,,,29.256000999999998,The place. ,,,,,,,
Word,28.874,0.0809999999999995,default,default,,,,,,,28.955,The,13.0,The place. ,english,0.0,476.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on apartments.com. And homes.com. The",
Word,28.995,0.2609999999999992,default,default,,,,,,,29.256,place.,13.0,The place. ,english,4.0,480.0,"With millions of listings on apartments.com and homes.com, you're going to find virtually any place you can live. It'll be quicker to list the places you can't, like. The tarmac on the baker international. The business end of a driving range. The floor in a decommissioned soviet space station. In the mariana trench. I need to pee. Or in the path of a haboo. Like a haboo. That. But otherwise. If you can live in it, you're going to find it on apartments.com. And homes.com. The place.",
Sentence,29.275999,0.6820019999999986,default,default,,,,,,,29.958000999999996,To find a place,,,,,,,
