type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Sentence,4.909999,2.4810019999999997,default,default,,,,,,,7.391000999999999,Beautiful day for a neighbor. ,,,,,,,
Word,4.91,0.7000000000000002,default,default,,,,,,,5.61,Beautiful,1.0,Beautiful day for a neighbor. ,english,0.0,41.0,It's a beautiful day in my neighborhood. Beautiful,
Word,5.77,0.22000000000000064,default,default,,,,,,,5.99,day,1.0,Beautiful day for a neighbor. ,english,10.0,51.0,It's a beautiful day in my neighborhood. Beautiful day,
Word,6.03,0.21999999999999975,default,default,,,,,,,6.25,for,1.0,Beautiful day for a neighbor. ,english,14.0,55.0,It's a beautiful day in my neighborhood. Beautiful day for,
Word,6.33,0.05999999999999961,default,default,,,,,,,6.39,a,1.0,Beautiful day for a neighbor. ,english,18.0,59.0,It's a beautiful day in my neighborhood. Beautiful day for a,
Word,6.571,0.8200000000000003,default,default,,,,,,,7.391,neighbor.,1.0,Beautiful day for a neighbor. ,english,20.0,61.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor.,
Sentence,7.890999,1.2610019999999993,default,default,,,,,,,9.152000999999998,Would you be mine?. ,,,,,,,
Word,7.891,0.2400000000000002,default,default,,,,,,,8.131,Would,2.0,Would you be mine?. ,english,0.0,71.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would,
Word,8.191,0.21999999999999886,default,default,,,,,,,8.411,you,2.0,Would you be mine?. ,english,6.0,77.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you,
Word,8.471,0.18099999999999916,default,default,,,,,,,8.652,be,2.0,Would you be mine?. ,english,10.0,81.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be,
Word,8.792,0.35999999999999943,default,default,,,,,,,9.152,mine?,2.0,Would you be mine?. ,english,13.0,84.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?,
Sentence,9.211999,1.0600020000000006,default,default,,,,,,,10.272001000000001,"I know it's hard, sweetie. ",,,,,,,
Word,9.212,0.0600000000000005,default,default,,,,,,,9.272,I,3.0,"I know it's hard, sweetie. ",english,0.0,91.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I,
Word,9.312,0.120000000000001,default,default,,,,,,,9.432,know,3.0,"I know it's hard, sweetie. ",english,2.0,93.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know,
Word,9.472,0.09999999999999964,default,default,,,,,,,9.572,it's,3.0,"I know it's hard, sweetie. ",english,7.0,98.0,It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's,
Word,9.612,0.3000000000000007,default,default,,,,,,,9.912,"hard,",3.0,"I know it's hard, sweetie. ",english,12.0,103.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard,",
Word,9.932,0.33999999999999986,default,default,,,,,,,10.272,sweetie.,3.0,"I know it's hard, sweetie. ",english,18.0,109.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie.",
Sentence,10.371999,2.1010020000000007,default,default,,,,,,,12.473001000000002,But you'll still see dad. ,,,,,,,
Word,10.372,0.5210000000000008,default,default,,,,,,,10.893,But,4.0,But you'll still see dad. ,english,0.0,118.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But",
Word,11.033,0.4800000000000004,default,default,,,,,,,11.513,you'll,4.0,But you'll still see dad. ,english,4.0,122.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll",
Word,11.673,0.3000000000000007,default,default,,,,,,,11.973,still,4.0,But you'll still see dad. ,english,11.0,129.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still",
Word,11.993,0.16000000000000014,default,default,,,,,,,12.153,see,4.0,But you'll still see dad. ,english,17.0,135.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see",
Word,12.173,0.3000000000000007,default,default,,,,,,,12.473,dad.,4.0,But you'll still see dad. ,english,21.0,139.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad.",
Sentence,13.993999,3.4620019999999996,default,default,,,,,,,17.456001,It's a neighborly day in this beautywood. ,,,,,,,
Word,13.994,0.22000000000000064,default,default,,,,,,,14.214,It's,5.0,It's a neighborly day in this beautywood. ,english,0.0,144.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's",
Word,14.434,0.08000000000000007,default,default,,,,,,,14.514,a,5.0,It's a neighborly day in this beautywood. ,english,5.0,149.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a",
Word,14.534,0.5999999999999996,default,default,,,,,,,15.134,neighborly,5.0,It's a neighborly day in this beautywood. ,english,7.0,151.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly",
Word,15.275,0.27999999999999936,default,default,,,,,,,15.555,day,5.0,It's a neighborly day in this beautywood. ,english,18.0,162.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day",
Word,15.615,0.09999999999999964,default,default,,,,,,,15.715,in,5.0,It's a neighborly day in this beautywood. ,english,22.0,166.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in",
Word,15.755,0.1999999999999993,default,default,,,,,,,15.955,this,5.0,It's a neighborly day in this beautywood. ,english,25.0,169.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this",
Word,16.075,1.3810000000000002,default,default,,,,,,,17.456,beautywood.,5.0,It's a neighborly day in this beautywood. ,english,30.0,174.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood.",
Sentence,17.515998999999997,2.4210020000000028,default,default,,,,,,,19.937001,A neighborly day for a beauty. ,,,,,,,
Word,17.516,0.10000000000000142,default,default,,,,,,,17.616,A,6.0,A neighborly day for a beauty. ,english,0.0,186.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A",
Word,17.716,0.6199999999999974,default,default,,,,,,,18.336,neighborly,6.0,A neighborly day for a beauty. ,english,2.0,188.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly",
Word,18.416,0.21999999999999886,default,default,,,,,,,18.636,day,6.0,A neighborly day for a beauty. ,english,13.0,199.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day",
Word,18.676,0.22000000000000242,default,default,,,,,,,18.896,for,6.0,A neighborly day for a beauty. ,english,17.0,203.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for",
Word,19.016,0.10000000000000142,default,default,,,,,,,19.116,a,6.0,A neighborly day for a beauty. ,english,21.0,207.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a",
Word,19.216,0.7210000000000001,default,default,,,,,,,19.937,beauty.,6.0,A neighborly day for a beauty. ,english,23.0,209.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty.",
Sentence,20.576999,1.1200019999999975,default,default,,,,,,,21.697000999999997,Would you be mine?. ,,,,,,,
Word,20.577,0.1999999999999993,default,default,,,,,,,20.777,Would,7.0,Would you be mine?. ,english,0.0,217.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would",
Word,20.797,0.1999999999999993,default,default,,,,,,,20.997,you,7.0,Would you be mine?. ,english,6.0,223.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you",
Word,21.057,0.33999999999999986,default,default,,,,,,,21.397,be,7.0,Would you be mine?. ,english,10.0,227.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be",
Word,21.417,0.2799999999999976,default,default,,,,,,,21.697,mine?,7.0,Would you be mine?. ,english,13.0,230.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?",
Sentence,21.716998999999998,0.5210020000000007,default,default,,,,,,,22.238000999999997,Thank you. ,,,,,,,
Word,21.717,0.16100000000000136,default,default,,,,,,,21.878,Thank,8.0,Thank you. ,english,0.0,237.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank",
Word,21.918,0.3200000000000003,default,default,,,,,,,22.238,you.,8.0,Thank you. ,english,6.0,243.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you.",
Sentence,22.257998999999998,0.5600020000000022,default,default,,,,,,,22.818001,Stop. ,,,,,,,
Word,22.258,0.5600000000000023,default,default,,,,,,,22.818,Stop.,9.0,Stop. ,english,0.0,248.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop.",
Sentence,23.217999,1.4810020000000017,default,default,,,,,,,24.699001,Could you be mine?. ,,,,,,,
Word,23.218,0.620000000000001,default,default,,,,,,,23.838,Could,10.0,Could you be mine?. ,english,0.0,254.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could",
Word,23.918,0.12100000000000222,default,default,,,,,,,24.039,you,10.0,Could you be mine?. ,english,6.0,260.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you",
Word,24.059,0.16000000000000014,default,default,,,,,,,24.219,be,10.0,Could you be mine?. ,english,10.0,264.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be",
Word,24.259,0.4400000000000013,default,default,,,,,,,24.699,mine?,10.0,Could you be mine?. ,english,13.0,267.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?",
Sentence,24.738999,1.340002,default,default,,,,,,,26.079000999999998,Big storm coming in. ,,,,,,,
Word,24.739,0.259999999999998,default,default,,,,,,,24.999,Big,11.0,Big storm coming in. ,english,0.0,274.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big",
Word,25.019,0.360000000000003,default,default,,,,,,,25.379,storm,11.0,Big storm coming in. ,english,4.0,278.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm",
Word,25.419,0.28000000000000114,default,default,,,,,,,25.699,coming,11.0,Big storm coming in. ,english,10.0,284.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming",
Word,25.919,0.16000000000000014,default,default,,,,,,,26.079,in.,11.0,Big storm coming in. ,english,17.0,291.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in.",
Sentence,26.879998999999998,7.557001999999999,default,default,,,,,,,34.437000999999995,I have always wanted to have frankie!. ,,,,,,,
Word,26.88,0.10000000000000142,default,default,,,,,,,26.98,I,12.0,I have always wanted to have frankie!. ,english,0.0,295.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I",
Word,27.06,0.240000000000002,default,default,,,,,,,27.3,have,12.0,I have always wanted to have frankie!. ,english,2.0,297.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have",
Word,27.64,0.4399999999999977,default,default,,,,,,,28.08,always,12.0,I have always wanted to have frankie!. ,english,7.0,302.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always",
Word,28.14,0.4609999999999985,default,default,,,,,,,28.601,wanted,12.0,I have always wanted to have frankie!. ,english,14.0,309.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted",
Word,28.621,0.22000000000000242,default,default,,,,,,,28.841,to,12.0,I have always wanted to have frankie!. ,english,21.0,316.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to",
Word,28.901,0.5,default,default,,,,,,,29.401,have,12.0,I have always wanted to have frankie!. ,english,24.0,319.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have",
Word,33.237,1.1999999999999957,default,default,,,,,,,34.437,Frankie!,13.0,I have always wanted to have frankie!. ,english,29.0,324.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!",
Sentence,34.476999,0.480002000000004,default,default,,,,,,,34.957001000000005,Frankie!. ,,,,,,,
Word,34.477,0.480000000000004,default,default,,,,,,,34.957,Frankie!,14.0,Frankie!. ,english,0.0,334.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!",
Sentence,35.016999000000006,0.1600019999999966,default,default,,,,,,,35.177001000000004,Hi!. ,,,,,,,
Word,35.017,0.1599999999999966,default,default,,,,,,,35.177,Hi!,15.0,Hi!. ,english,0.0,344.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!",
Sentence,35.236999000000004,1.6010019999999991,default,default,,,,,,,36.838001000000006,Thank you so much. ,,,,,,,
Word,35.237,0.5210000000000008,default,default,,,,,,,35.758,Thank,16.0,Thank you so much. ,english,0.0,349.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank",
Word,35.798,0.19999999999999574,default,default,,,,,,,35.998,you,16.0,Thank you so much. ,english,6.0,355.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you",
Word,36.038,0.480000000000004,default,default,,,,,,,36.518,so,16.0,Thank you so much. ,english,10.0,359.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so",
Word,36.538,0.30000000000000426,default,default,,,,,,,36.838,much.,16.0,Thank you so much. ,english,13.0,362.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much.",
Sentence,37.417999,0.18000199999999972,default,default,,,,,,,37.598001000000004,Okay. ,,,,,,,
Word,37.418,0.17999999999999972,default,default,,,,,,,37.598,Okay.,17.0,Okay. ,english,0.0,368.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much. Okay.",
Sentence,37.617999000000005,2.6600019999999964,default,default,,,,,,,40.278001,Thank you so much,,,,,,,
Word,37.618,0.7199999999999989,default,default,,,,,,,38.338,Thank,18.0,Thank you so much,english,0.0,374.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much. Okay. Thank",
Word,38.458,0.480000000000004,default,default,,,,,,,38.938,you,18.0,Thank you so much,english,6.0,380.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much. Okay. Thank you",
Word,39.158,0.5799999999999983,default,default,,,,,,,39.738,so,18.0,Thank you so much,english,10.0,384.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much. Okay. Thank you so",
Word,39.998,0.28000000000000114,default,default,,,,,,,40.278,much.,18.0,Thank you so much,english,13.0,387.0,"It's a beautiful day in my neighborhood. Beautiful day for a neighbor. Would you be mine?. I know it's hard, sweetie. But you'll still see dad. It's a neighborly day in this beautywood. A neighborly day for a beauty. Would you be mine?. Thank you. Stop. Could you be mine?. Big storm coming in. I have always wanted to have frankie!. Frankie!. Hi!. Thank you so much. Okay. Thank you so much",
