type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,20.895,0.0599999999999987,default,default,,,,,,,20.955,It,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,0.0,118.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It,
Word,21.015,0.2399999999999984,default,default,,,,,,,21.255,wants,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,3.0,121.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants,
Word,21.315,0.0799999999999983,default,default,,,,,,,21.395,to,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,9.0,127.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to,
Word,21.515,0.6009999999999991,default,default,,,,,,,22.116,introduce,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,12.0,130.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce,
Word,22.216,0.1799999999999997,default,default,,,,,,,22.396,your,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,22.0,140.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your,
Word,22.536,0.2799999999999976,default,default,,,,,,,22.816,face,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,27.0,145.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face,
Word,22.976,0.1010000000000026,default,default,,,,,,,23.077,to,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,32.0,150.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to,
Word,23.117,0.0799999999999983,default,default,,,,,,,23.197,the,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,35.0,153.0,That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the,
Word,23.257,0.379999999999999,default,default,,,,,,,23.637,"floor,",6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,39.0,157.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor,",
Word,24.377,0.1010000000000026,default,default,,,,,,,24.478,no,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,46.0,164.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no",
Word,24.498,0.259999999999998,default,default,,,,,,,24.758,matter,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,49.0,167.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter",
Word,24.798,0.1400000000000005,default,default,,,,,,,24.938,who,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,56.0,174.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who",
Word,24.978,0.1600000000000001,default,default,,,,,,,25.138,you,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,60.0,178.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you",
Word,25.358,0.1799999999999997,default,default,,,,,,,25.538,are,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,64.0,182.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are",
Word,25.939,0.1400000000000005,default,default,,,,,,,26.079,or,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,68.0,186.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or",
Word,26.179,0.2200000000000024,default,default,,,,,,,26.399,what,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,71.0,189.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what",
Word,26.419,0.1999999999999993,default,default,,,,,,,26.619,you,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,76.0,194.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you",
Word,26.699,0.2199999999999988,default,default,,,,,,,26.919,look,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,80.0,198.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look",
Word,26.959,1.341000000000001,default,default,,,,,,,28.3,like.,6.0,"It wants to introduce your face to the floor, no matter who you are or what you look like. ",english,85.0,203.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like.",
Sentence,28.379998999999998,6.625002000000004,default,default,,,,,,,35.005001,"It breaks bones, hearts, and gives middle-aged men moods. ",,,,,,,
Word,28.38,0.120000000000001,default,default,,,,,,,28.5,It,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,0.0,209.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It",
Word,28.58,0.3810000000000002,default,default,,,,,,,28.961,breaks,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,3.0,212.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks",
Word,29.081,0.5399999999999991,default,default,,,,,,,29.621,"bones,",7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,10.0,219.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones,",
Word,30.282,0.5,default,default,,,,,,,30.782,"hearts,",7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,17.0,226.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts,",
Word,31.743,0.0600000000000022,default,default,,,,,,,31.803,and,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,25.0,234.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and",
Word,31.863,0.3599999999999994,default,default,,,,,,,32.223,gives,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,29.0,238.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives",
Word,32.343,0.6399999999999935,default,default,,,,,,,32.983,middle-aged,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,35.0,244.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged",
Word,33.144,0.3000000000000042,default,default,,,,,,,33.444,men,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,47.0,256.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men",
Word,34.264,0.7409999999999997,default,default,,,,,,,35.005,moods.,7.0,"It breaks bones, hearts, and gives middle-aged men moods. ",english,51.0,260.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods.",
Sentence,37.065999000000005,2.2820019999999963,default,default,,,,,,,39.348001000000004,Friction doesn't care. ,,,,,,,
Word,37.066,0.4209999999999994,default,default,,,,,,,37.487,Friction,8.0,Friction doesn't care. ,english,0.0,267.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction",
Word,37.547,0.2600000000000051,default,default,,,,,,,37.807,doesn't,8.0,Friction doesn't care. ,english,9.0,276.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't",
Word,37.847,1.5009999999999977,default,default,,,,,,,39.348,care.,8.0,Friction doesn't care. ,english,17.0,284.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care.",
Sentence,39.427999,2.061002,default,default,,,,,,,41.489001,It's not here to make exceptions. ,,,,,,,
Word,39.428,0.1200000000000045,default,default,,,,,,,39.548,It's,9.0,It's not here to make exceptions. ,english,0.0,290.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's",
Word,39.588,0.1599999999999966,default,default,,,,,,,39.748,not,9.0,It's not here to make exceptions. ,english,5.0,295.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not",
Word,39.828,0.2999999999999971,default,default,,,,,,,40.128,here,9.0,It's not here to make exceptions. ,english,9.0,299.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here",
Word,40.168,0.081000000000003,default,default,,,,,,,40.249,to,9.0,It's not here to make exceptions. ,english,14.0,304.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to",
Word,40.309,0.2200000000000059,default,default,,,,,,,40.529,make,9.0,It's not here to make exceptions. ,english,17.0,307.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make",
Word,40.589,0.8999999999999986,default,default,,,,,,,41.489,exceptions.,9.0,It's not here to make exceptions. ,english,22.0,312.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions.",
Sentence,42.629999000000005,3.7030019999999957,default,default,,,,,,,46.333001,You're going its way whether your lycra likes it or not. ,,,,,,,
Word,42.63,0.1599999999999966,default,default,,,,,,,42.79,You're,10.0,You're going its way whether your lycra likes it or not. ,english,0.0,324.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're",
Word,42.83,0.2809999999999988,default,default,,,,,,,43.111,going,10.0,You're going its way whether your lycra likes it or not. ,english,7.0,331.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going",
Word,43.191,0.1199999999999974,default,default,,,,,,,43.311,its,10.0,You're going its way whether your lycra likes it or not. ,english,13.0,337.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its",
Word,43.411,0.259999999999998,default,default,,,,,,,43.671,way,10.0,You're going its way whether your lycra likes it or not. ,english,17.0,341.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way",
Word,43.771,0.2800000000000011,default,default,,,,,,,44.051,whether,10.0,You're going its way whether your lycra likes it or not. ,english,21.0,345.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether",
Word,44.071,0.2000000000000028,default,default,,,,,,,44.271,your,10.0,You're going its way whether your lycra likes it or not. ,english,29.0,353.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your",
Word,44.371,0.6809999999999974,default,default,,,,,,,45.052,lycra,10.0,You're going its way whether your lycra likes it or not. ,english,34.0,358.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra",
Word,45.152,0.2999999999999971,default,default,,,,,,,45.452,likes,10.0,You're going its way whether your lycra likes it or not. ,english,40.0,364.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes",
Word,45.532,0.0800000000000054,default,default,,,,,,,45.612,it,10.0,You're going its way whether your lycra likes it or not. ,english,46.0,370.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it",
Word,45.732,0.0799999999999983,default,default,,,,,,,45.812,or,10.0,You're going its way whether your lycra likes it or not. ,english,49.0,373.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or",
Word,45.912,0.4209999999999994,default,default,,,,,,,46.333,not.,10.0,You're going its way whether your lycra likes it or not. ,english,52.0,376.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not.",
Sentence,50.367999000000005,2.6430020000000005,default,default,,,,,,,53.01100100000001,It's keeping your skin as a souvenir. ,,,,,,,
Word,50.368,0.1199999999999974,default,default,,,,,,,50.488,It's,11.0,It's keeping your skin as a souvenir. ,english,0.0,381.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's",
Word,50.628,0.4010000000000033,default,default,,,,,,,51.029,keeping,11.0,It's keeping your skin as a souvenir. ,english,5.0,386.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping",
Word,51.069,0.2199999999999988,default,default,,,,,,,51.289,your,11.0,It's keeping your skin as a souvenir. ,english,13.0,394.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your",
Word,51.349,0.4600000000000008,default,default,,,,,,,51.809,skin,11.0,It's keeping your skin as a souvenir. ,english,18.0,399.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin",
Word,51.95,0.0999999999999943,default,default,,,,,,,52.05,as,11.0,It's keeping your skin as a souvenir. ,english,23.0,404.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as",
Word,52.09,0.0399999999999991,default,default,,,,,,,52.13,a,11.0,It's keeping your skin as a souvenir. ,english,26.0,407.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a",
Word,52.21,0.8010000000000019,default,default,,,,,,,53.011,souvenir.,11.0,It's keeping your skin as a souvenir. ,english,28.0,409.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir.",
Sentence,57.254999000000005,2.8220019999999955,default,default,,,,,,,60.077001,Time doesn't stop for anyone. ,,,,,,,
Word,57.255,0.4799999999999969,default,default,,,,,,,57.735,Time,12.0,Time doesn't stop for anyone. ,english,0.0,419.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time",
Word,57.795,0.2999999999999971,default,default,,,,,,,58.095,doesn't,12.0,Time doesn't stop for anyone. ,english,5.0,424.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't",
Word,58.155,0.3810000000000002,default,default,,,,,,,58.536,stop,12.0,Time doesn't stop for anyone. ,english,13.0,432.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop",
Word,58.576,0.1400000000000005,default,default,,,,,,,58.716,for,12.0,Time doesn't stop for anyone. ,english,18.0,437.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for",
Word,58.896,1.1809999999999974,default,default,,,,,,,60.077,anyone.,12.0,Time doesn't stop for anyone. ,english,22.0,441.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone.",
Audio,60.0,80.06,default,default,,,,/content/drive/MyDrive/tribetest/Considering What   Paris 2024 Paralympic Games.wav,44100.0,60.0,140.06,,,,,,,,
Video,60.0,80.06,default,default,,,,/content/drive/MyDrive/tribetest/Considering What   Paris 2024 Paralympic Games.mp4,25.0,60.0,140.06,,,,,,,,
Sentence,60.196999000000005,2.7030019999999957,default,default,,,,,,,62.900001,It just marches ruthlessly on. ,,,,,,,
Word,60.197,0.0799999999999983,default,default,,,,,,,60.277,It,13.0,It just marches ruthlessly on. ,english,0.0,449.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It",
Word,60.297,0.2010000000000005,default,default,,,,,,,60.498,just,13.0,It just marches ruthlessly on. ,english,3.0,452.0,"That biscotti's delicious. I love the crunch. The texture's spot on. Really good. Gravity. It's totally self-centred. It wants to introduce your face to the floor, no matter who you are or what you look like. It breaks bones, hearts, and gives middle-aged men moods. Friction doesn't care. It's not here to make exceptions. You're going its way whether your lycra likes it or not. It's keeping your skin as a souvenir. Time doesn't stop for anyone. It just",
