index,time_sec,video_frame_index,prediction_index,top_regions,png_path
13,6.5,156,6,L Gyrus temporal inf (1.83); R Gyrus orbital (1.70),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0013_0006.5s.png
14,7.0,168,7,R Gyrus temp sup-Gyrus T transv (1.82); L Gyrus temporal inf (1.82); R Gyrus temporal inf (1.80); R Gyrus orbital (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0014_0007.0s.png
15,7.5,180,7,R Gyrus temp sup-Gyrus T transv (1.82); L Gyrus temporal inf (1.82); R Gyrus temporal inf (1.80); R Gyrus orbital (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0015_0007.5s.png
16,8.0,192,8,R Gyrus and Sulcus cingul-Ant (1.84); L Gyrus and Sulcus subcentral (1.84); R Gyrus temporal inf (1.81); R Gyrus temp sup-Gyrus T transv (1.79); L Gyrus temporal inf (1.78); R Gyrus orbital (1.68),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0016_0008.0s.png
17,8.5,204,8,R Gyrus and Sulcus cingul-Ant (1.84); L Gyrus and Sulcus subcentral (1.84); R Gyrus temporal inf (1.81); R Gyrus temp sup-Gyrus T transv (1.79); L Gyrus temporal inf (1.78); R Gyrus orbital (1.68),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0017_0008.5s.png
18,9.0,216,9,R Gyrus and Sulcus cingul-Ant (2.11); L Gyrus and Sulcus subcentral (1.91); R Gyrus temp sup-Gyrus T transv (1.86); L Sulcus circular insula inf (1.82); L Gyrus temporal inf (1.79); R Sulcus circular insula inf (1.79); L Gyrus temp sup-Gyrus T transv (1.71); R Gyrus temporal inf (1.70),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0018_0009.0s.png
19,9.5,228,9,R Gyrus and Sulcus cingul-Ant (2.11); L Gyrus and Sulcus subcentral (1.91); R Gyrus temp sup-Gyrus T transv (1.86); L Sulcus circular insula inf (1.82); L Gyrus temporal inf (1.79); R Sulcus circular insula inf (1.79); L Gyrus temp sup-Gyrus T transv (1.71); R Gyrus temporal inf (1.70),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0019_0009.5s.png
20,10.0,240,10,R Gyrus and Sulcus cingul-Ant (2.13); R Sulcus circular insula inf (2.01); R Gyrus temp sup-Gyrus T transv (1.94); R Lat Fis-post (1.81); L Gyrus and Sulcus subcentral (1.81); L Gyrus temporal inf (1.80); L Sulcus circular insula inf (1.80); L Gyrus temp sup-Gyrus T transv (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0020_0010.0s.png
21,10.5,252,10,R Gyrus and Sulcus cingul-Ant (2.13); R Sulcus circular insula inf (2.01); R Gyrus temp sup-Gyrus T transv (1.94); R Lat Fis-post (1.81); L Gyrus and Sulcus subcentral (1.81); L Gyrus temporal inf (1.80); L Sulcus circular insula inf (1.80); L Gyrus temp sup-Gyrus T transv (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0021_0010.5s.png
22,11.0,264,11,R Sulcus circular insula inf (2.20); R Gyrus and Sulcus subcentral (2.05); R Gyrus temporal inf (2.03); R Gyrus temp sup-Gyrus T transv (1.99); R Gyrus and Sulcus cingul-Ant (1.97); R Lat Fis-post (1.89); R Gyrus orbital (1.85); L Gyrus temp sup-Gyrus T transv (1.82),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0022_0011.0s.png
23,11.5,276,11,R Sulcus circular insula inf (2.20); R Gyrus and Sulcus subcentral (2.05); R Gyrus temporal inf (2.03); R Gyrus temp sup-Gyrus T transv (1.99); R Gyrus and Sulcus cingul-Ant (1.97); R Lat Fis-post (1.89); R Gyrus orbital (1.85); L Gyrus temp sup-Gyrus T transv (1.82),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0023_0011.5s.png
24,12.0,288,12,R Sulcus circular insula inf (2.07); R Gyrus temporal inf (2.04); R Gyrus and Sulcus cingul-Ant (2.04); R Gyrus and Sulcus subcentral (1.90); R Lat Fis-post (1.89); R Gyrus temp sup-Gyrus T transv (1.89); L Pole temporal (1.87); R Gyrus orbital (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0024_0012.0s.png
25,12.5,300,12,R Sulcus circular insula inf (2.07); R Gyrus temporal inf (2.04); R Gyrus and Sulcus cingul-Ant (2.04); R Gyrus and Sulcus subcentral (1.90); R Lat Fis-post (1.89); R Gyrus temp sup-Gyrus T transv (1.89); L Pole temporal (1.87); R Gyrus orbital (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0025_0012.5s.png
26,13.0,312,13,R Gyrus and Sulcus cingul-Ant (2.18); R Gyrus temporal inf (2.02); R Gyrus and Sulcus subcentral (1.99); L Gyrus precuneus (1.93); R Gyrus cingul-Post-dorsal (1.93); L Sulcus oc-temp med and Lingual (1.90); R Lat Fis-post (1.90); R Gyrus rectus (1.87),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0026_0013.0s.png
27,13.5,324,13,R Gyrus and Sulcus cingul-Ant (2.18); R Gyrus temporal inf (2.02); R Gyrus and Sulcus subcentral (1.99); L Gyrus precuneus (1.93); R Gyrus cingul-Post-dorsal (1.93); L Sulcus oc-temp med and Lingual (1.90); R Lat Fis-post (1.90); R Gyrus rectus (1.87),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0027_0013.5s.png
28,14.0,336,14,R Gyrus and Sulcus subcentral (2.09); R Gyrus and Sulcus cingul-Ant (2.05); L Gyrus precuneus (2.01); R Sulcus orbital med-olfact (1.99); R Sulcus front sup (1.94); R Gyrus rectus (1.92); R Gyrus oc-temp med-Parahip (1.92); R Gyrus temporal inf (1.90),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0028_0014.0s.png
29,14.5,348,14,R Gyrus and Sulcus subcentral (2.09); R Gyrus and Sulcus cingul-Ant (2.05); L Gyrus precuneus (2.01); R Sulcus orbital med-olfact (1.99); R Sulcus front sup (1.94); R Gyrus rectus (1.92); R Gyrus oc-temp med-Parahip (1.92); R Gyrus temporal inf (1.90),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0029_0014.5s.png
30,15.0,360,15,R Sulcus orbital med-olfact (2.02); L Gyrus precuneus (1.99); R Gyrus precuneus (1.98); L Gyrus oc-temp med-Parahip (1.98); R Sulcus suborbital (1.97); L Sulcus front sup (1.95); R Gyrus rectus (1.94); R Gyrus temporal inf (1.94),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0030_0015.0s.png
31,15.5,372,15,R Sulcus orbital med-olfact (2.02); L Gyrus precuneus (1.99); R Gyrus precuneus (1.98); L Gyrus oc-temp med-Parahip (1.98); R Sulcus suborbital (1.97); L Sulcus front sup (1.95); R Gyrus rectus (1.94); R Gyrus temporal inf (1.94),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0031_0015.5s.png
32,16.0,384,16,R Gyrus oc-temp med-Parahip (2.02); L Gyrus precuneus (1.99); R Sulcus temporal inf (1.99); R Gyrus precuneus (1.99); R Sulcus orbital med-olfact (1.97); R Gyrus rectus (1.96); L Sulcus front sup (1.96); L Gyrus rectus (1.95),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0032_0016.0s.png
33,16.5,396,16,R Gyrus oc-temp med-Parahip (2.02); L Gyrus precuneus (1.99); R Sulcus temporal inf (1.99); R Gyrus precuneus (1.99); R Sulcus orbital med-olfact (1.97); R Gyrus rectus (1.96); L Sulcus front sup (1.96); L Gyrus rectus (1.95),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0033_0016.5s.png
34,17.0,408,17,L Gyrus precuneus (2.09); R Sulcus orbital med-olfact (2.07); R Gyrus rectus (2.05); L Sulcus front sup (2.05); L Gyrus and Sulcus frontomargin (2.02); R Gyrus precuneus (2.01); L Sulcus front inf (2.01); L Gyrus and Sulcus cingul-Mid-Post (1.98),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0034_0017.0s.png
35,17.5,420,17,L Gyrus precuneus (2.09); R Sulcus orbital med-olfact (2.07); R Gyrus rectus (2.05); L Sulcus front sup (2.05); L Gyrus and Sulcus frontomargin (2.02); R Gyrus precuneus (2.01); L Sulcus front inf (2.01); L Gyrus and Sulcus cingul-Mid-Post (1.98),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0035_0017.5s.png
36,18.0,432,18,L Gyrus oc-temp lat-fusifor (2.21); L Gyrus precuneus (2.18); L Gyrus temp sup-Plan tempo (2.14); L Sulcus front sup (2.11); L Gyrus pariet inf-Angular (2.08); R Gyrus precuneus (2.07); L Gyrus occipital middle (2.06); R Sulcus orbital med-olfact (2.05),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0036_0018.0s.png
37,18.5,444,18,L Gyrus oc-temp lat-fusifor (2.21); L Gyrus precuneus (2.18); L Gyrus temp sup-Plan tempo (2.14); L Sulcus front sup (2.11); L Gyrus pariet inf-Angular (2.08); R Gyrus precuneus (2.07); L Gyrus occipital middle (2.06); R Sulcus orbital med-olfact (2.05),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0037_0018.5s.png
38,19.0,456,19,L Gyrus pariet inf-Angular (2.28); L Gyrus occipital middle (2.22); L Sulcus temporal sup (2.16); R Sulcus collat transv ant (2.15); R Gyrus occipital middle (2.14); L Gyrus precuneus (2.12); R Sulcus subparietal (2.11); L Gyrus and Sulcus transv frontopol (2.09),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0038_0019.0s.png
39,19.5,468,19,L Gyrus pariet inf-Angular (2.28); L Gyrus occipital middle (2.22); L Sulcus temporal sup (2.16); R Sulcus collat transv ant (2.15); R Gyrus occipital middle (2.14); L Gyrus precuneus (2.12); R Sulcus subparietal (2.11); L Gyrus and Sulcus transv frontopol (2.09),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0039_0019.5s.png
40,20.0,480,20,L Gyrus cingul-Post-ventral (2.41); R Gyrus occipital middle (2.35); L Gyrus pariet inf-Angular (2.35); L Sulcus calcarine (2.28); R Sulcus collat transv ant (2.26); R Sulcus calcarine (2.22); L Gyrus occipital middle (2.21); L Gyrus oc-temp med-Lingual (2.20),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0040_0020.0s.png
41,20.5,492,20,L Gyrus cingul-Post-ventral (2.41); R Gyrus occipital middle (2.35); L Gyrus pariet inf-Angular (2.35); L Sulcus calcarine (2.28); R Sulcus collat transv ant (2.26); R Sulcus calcarine (2.22); L Gyrus occipital middle (2.21); L Gyrus oc-temp med-Lingual (2.20),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0041_0020.5s.png
42,21.0,504,21,L Gyrus cingul-Post-ventral (2.51); R Sulcus orbital-H Shaped (2.38); R Gyrus rectus (2.34); L Sulcus calcarine (2.27); R Gyrus occipital middle (2.23); L Gyrus oc-temp med-Lingual (2.21); R Sulcus calcarine (2.20); R Gyrus cingul-Post-ventral (2.20),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0042_0021.0s.png
43,21.5,516,21,L Gyrus cingul-Post-ventral (2.51); R Sulcus orbital-H Shaped (2.38); R Gyrus rectus (2.34); L Sulcus calcarine (2.27); R Gyrus occipital middle (2.23); L Gyrus oc-temp med-Lingual (2.21); R Sulcus calcarine (2.20); R Gyrus cingul-Post-ventral (2.20),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0043_0021.5s.png
44,22.0,528,22,L Gyrus cingul-Post-ventral (2.35); L Gyrus precentral (2.13); L Sulcus calcarine (2.10); R Sulcus orbital-H Shaped (2.10); L Gyrus rectus (2.09); R Gyrus rectus (2.06); L Gyrus cuneus (2.04); L Gyrus temporal middle (2.03),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0044_0022.0s.png
45,22.5,540,22,L Gyrus cingul-Post-ventral (2.35); L Gyrus precentral (2.13); L Sulcus calcarine (2.10); R Sulcus orbital-H Shaped (2.10); L Gyrus rectus (2.09); R Gyrus rectus (2.06); L Gyrus cuneus (2.04); L Gyrus temporal middle (2.03),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0045_0022.5s.png
46,23.0,552,23,L Gyrus precentral (2.12); L Sulcus temporal inf (2.10); R Gyrus rectus (2.10); L Gyrus rectus (2.08); L Gyrus temporal inf (2.06); R Sulcus orbital med-olfact (2.04); L Gyrus front inf-Triangul (1.99); R Sulcus orbital-H Shaped (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0046_0023.0s.png
47,23.5,564,23,L Gyrus precentral (2.12); L Sulcus temporal inf (2.10); R Gyrus rectus (2.10); L Gyrus rectus (2.08); L Gyrus temporal inf (2.06); R Sulcus orbital med-olfact (2.04); L Gyrus front inf-Triangul (1.99); R Sulcus orbital-H Shaped (1.99),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0047_0023.5s.png
48,24.0,576,24,L Sulcus temporal inf (2.17); L Gyrus rectus (2.04); L Gyrus temporal inf (2.02); R Gyrus and Sulcus paracentral (1.99); L Sulcus orbital med-olfact (1.96); R Gyrus rectus (1.94); R Lat Fis-post (1.92); L Gyrus precentral (1.88),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0048_0024.0s.png
49,24.5,588,24,L Sulcus temporal inf (2.17); L Gyrus rectus (2.04); L Gyrus temporal inf (2.02); R Gyrus and Sulcus paracentral (1.99); L Sulcus orbital med-olfact (1.96); R Gyrus rectus (1.94); R Lat Fis-post (1.92); L Gyrus precentral (1.88),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0049_0024.5s.png
50,25.0,600,25,L Sulcus temporal inf (2.08); R Gyrus postcentral (1.93); L Sulcus orbital med-olfact (1.92); L Gyrus rectus (1.86); L Gyrus front inf-Triangul (1.84); L Gyrus precentral (1.83); L Gyrus and Sulcus paracentral (1.83); R Gyrus front sup (1.82),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0050_0025.0s.png
51,25.5,611,25,L Sulcus temporal inf (2.08); R Gyrus postcentral (1.93); L Sulcus orbital med-olfact (1.92); L Gyrus rectus (1.86); L Gyrus front inf-Triangul (1.84); L Gyrus precentral (1.83); L Gyrus and Sulcus paracentral (1.83); R Gyrus front sup (1.82),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0051_0025.5s.png
52,26.0,623,26,L Sulcus orbital med-olfact (2.14); R Gyrus rectus (1.95); R Gyrus subcallosal (1.86); R Gyrus front sup (1.85); L Gyrus orbital (1.80); L Gyrus front inf-Triangul (1.78); R Gyrus postcentral (1.77); R Gyrus and Sulcus occipital inf (1.77),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0052_0026.0s.png
53,26.5,635,26,L Sulcus orbital med-olfact (2.14); R Gyrus rectus (1.95); R Gyrus subcallosal (1.86); R Gyrus front sup (1.85); L Gyrus orbital (1.80); L Gyrus front inf-Triangul (1.78); R Gyrus postcentral (1.77); R Gyrus and Sulcus occipital inf (1.77),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0053_0026.5s.png
54,27.0,647,27,L Sulcus orbital med-olfact (2.08); R Gyrus rectus (1.94); R Pole occipital (1.93); R Gyrus front sup (1.89); L Gyrus front inf-Triangul (1.82); L Gyrus orbital (1.80); R Gyrus subcallosal (1.79); L Lat Fis-ant-Horizont (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0054_0027.0s.png
55,27.5,659,27,L Sulcus orbital med-olfact (2.08); R Gyrus rectus (1.94); R Pole occipital (1.93); R Gyrus front sup (1.89); L Gyrus front inf-Triangul (1.82); L Gyrus orbital (1.80); R Gyrus subcallosal (1.79); L Lat Fis-ant-Horizont (1.75),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0055_0027.5s.png
56,28.0,671,28,L Gyrus front inf-Triangul (2.01); R Pole occipital (2.00); L Sulcus orbital med-olfact (1.98); R Gyrus orbital (1.92); R Gyrus front sup (1.87); L Gyrus orbital (1.85); R Gyrus rectus (1.85); R Sulcus central (1.84),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0056_0028.0s.png
57,28.5,683,28,L Gyrus front inf-Triangul (2.01); R Pole occipital (2.00); L Sulcus orbital med-olfact (1.98); R Gyrus orbital (1.92); R Gyrus front sup (1.87); L Gyrus orbital (1.85); R Gyrus rectus (1.85); R Sulcus central (1.84),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0057_0028.5s.png
58,29.0,695,29,L Gyrus front inf-Triangul (2.19); L Sulcus orbital med-olfact (2.16); R Gyrus orbital (1.98); L Lat Fis-ant-Horizont (1.96); L Sulcus circular insula sup (1.91); R Gyrus front sup (1.91); L Gyrus orbital (1.85); L Sulcus circular insula ant (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0058_0029.0s.png
59,29.5,707,29,L Gyrus front inf-Triangul (2.19); L Sulcus orbital med-olfact (2.16); R Gyrus orbital (1.98); L Lat Fis-ant-Horizont (1.96); L Sulcus circular insula sup (1.91); R Gyrus front sup (1.91); L Gyrus orbital (1.85); L Sulcus circular insula ant (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0059_0029.5s.png
60,30.0,719,30,R Gyrus orbital (2.32); L Sulcus circular insula sup (2.05); L Lat Fis-ant-Horizont (2.00); L Gyrus front inf-Triangul (1.94); L Sulcus circular insula ant (1.88); L Gyrus orbital (1.86); R Sulcus central (1.85); R Gyrus and Sulcus paracentral (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0060_0030.0s.png
61,30.5,731,30,R Gyrus orbital (2.32); L Sulcus circular insula sup (2.05); L Lat Fis-ant-Horizont (2.00); L Gyrus front inf-Triangul (1.94); L Sulcus circular insula ant (1.88); L Gyrus orbital (1.86); R Sulcus central (1.85); R Gyrus and Sulcus paracentral (1.85),/content/gdrive/MyDrive/New project/deliverables/figures/brain_frames_0p5s/Jurassic_Park..._Works_Big_Game_Commercial_2026_Xfinity_20260429_065824/frame_0061_0030.5s.png
